emp_id,cbi1,cbi2,cbi3,cbi4,cbi5,cbi6,cbi7,cbi8,cbi9,cbi10,cbi11,cbi12,cbi13,cbi14,cbi15,cbi16,cbi17,cbi18,cbi19
EI2400639ES,3,2,1,3,2,3,2,1,3,3,4,1,5,2,2,4,2,3,1
EI2300303ES,4,1,4,3,1,1,5,2,5,1,1,2,2,2,2,1,1,2,1
EI1602767ES,2,2,4,1,5,3,3,3,3,5,2,5,2,1,5,3,5,1,2
EI9205812ES,2,5,1,2,5,2,1,3,3,3,3,2,5,1,1,3,3,1,5
EI0801277ES,4,3,4,3,1,1,1,4,1,3,1,2,3,1,4,3,2,2,2
EI1006550ES,2,2,1,2,1,2,2,5,5,4,3,1,1,2,5,3,2,1,4
EI9904721ES,3,2,3,2,2,1,2,5,2,1,2,3,2,4,1,2,2,1,4
EI0102056ES,3,2,3,3,2,1,1,4,3,1,5,2,3,4,3,1,2,2,1
EI2605377ES,4,1,2,4,1,3,1,2,4,4,2,1,3,2,1,4,1,2,1
EI9105146ES,4,3,3,3,2,5,2,2,4,5,2,2,3,1,3,5,5,5,1
EI9104433ES,1,1,1,1,1,1,2,2,2,4,1,2,4,2,5,1,5,1,3
EI2003645ES,3,4,3,2,2,5,4,2,3,1,4,1,1,5,4,1,1,4,2
EI0504144ES,4,3,1,1,1,1,3,2,2,3,1,1,1,3,4,3,2,1,2
EI9402879ES,3,1,2,3,3,4,5,1,3,4,2,1,1,4,5,3,4,3,1
EI9304203ES,4,1,2,2,2,4,3,4,1,2,2,5,4,4,3,2,3,1,3
EI1005176ES,2,4,4,2,2,1,1,1,4,5,3,4,3,4,4,4,3,1,5
EI0902287ES,1,4,5,3,3,1,4,3,3,1,2,4,1,4,1,2,2,1,1
EI2202262ES,3,1,4,3,2,5,2,1,2,3,1,1,3,1,2,3,4,3,2
EI9005241ES,1,4,1,3,4,1,5,3,2,4,3,2,5,1,3,3,2,4,1
EI9102297ES,2,2,1,4,1,1,3,2,3,2,3,1,1,4,1,2,4,2,4
EI0805933ES,1,3,4,3,1,3,2,2,3,1,1,3,2,2,3,2,3,4,5
EI1701754ES,3,1,1,2,4,1,4,3,1,2,1,1,4,2,4,4,2,5,1
EI2205198ES,3,3,4,2,3,2,3,1,3,2,1,1,1,2,2,1,3,2,4
EI0101969ES,4,1,1,5,1,2,3,1,1,1,4,2,2,2,3,3,1,1,2
EI2306074ES,3,1,3,1,4,1,5,5,2,2,5,1,1,1,4,2,1,2,2
EI9503118ES,2,1,1,1,3,3,2,2,1,4,2,1,2,2,1,2,5,4,4
EI9802394ES,4,2,4,2,2,4,2,1,1,3,3,5,1,5,3,3,5,1,1
EI1300524ES,2,2,2,3,2,1,2,1,2,3,3,2,5,1,1,2,4,2,2
EI9505525ES,1,2,5,2,1,1,5,3,1,2,1,3,1,1,2,2,3,4,2
EI1603901ES,3,3,1,2,1,2,2,2,4,1,2,1,4,3,2,5,5,1,2
EI9006517ES,3,2,1,2,2,2,1,4,2,5,5,2,2,3,2,1,2,2,1
EI0204700ES,4,2,5,2,3,2,2,3,2,2,1,3,1,5,1,1,3,2,3
EI0905586ES,2,5,1,3,1,2,3,2,1,1,4,2,1,1,2,2,2,1,2
EI9306169ES,3,1,2,1,2,2,2,5,1,3,1,2,1,1,2,1,4,2,4
EI9303123ES,5,1,1,2,5,1,2,1,4,2,2,3,3,5,3,1,2,1,2
EI9204157ES,2,3,5,3,2,5,3,2,4,4,4,4,2,1,3,2,5,2,3
EI0701970ES,5,2,5,2,2,5,2,1,1,4,2,1,1,1,2,1,2,2,4
EI2200672ES,2,1,3,1,3,2,4,2,4,5,1,3,3,2,1,4,4,4,3
EI1104189ES,1,1,1,4,3,4,3,1,5,1,1,1,2,2,1,2,2,5,1
EI2600667ES,3,2,2,3,2,2,2,1,1,2,1,2,4,3,3,3,4,3,2
EI2106058ES,2,2,1,1,3,1,5,1,4,4,4,2,5,2,2,3,2,2,2
EI9001888ES,2,1,3,1,2,2,5,1,2,2,4,2,4,2,1,2,2,1,2
EI0803267ES,2,5,5,1,3,1,2,5,1,1,2,2,3,4,5,3,2,3,1
EI0400281ES,3,3,2,2,5,3,5,4,4,4,5,2,3,5,3,1,4,3,1
EI0501720ES,3,2,2,3,2,4,1,2,3,3,3,5,1,2,2,3,3,4,2
EI0902948ES,2,2,1,3,2,5,2,2,2,3,3,1,1,2,1,4,5,2,4
EI9504456ES,1,3,2,1,2,1,4,2,4,3,3,3,2,2,1,3,1,1,2
EI2600900ES,2,4,2,2,3,2,4,3,2,4,5,2,2,3,5,4,3,3,2
EI1006032ES,2,1,1,3,3,5,3,3,4,1,5,2,5,2,2,3,2,2,4
EI1406781ES,1,2,1,1,4,1,3,5,1,1,3,1,4,1,3,3,2,1,3
EI9200761ES,3,3,4,4,3,5,2,3,1,2,3,4,2,2,5,3,1,5,2
EI0201907ES,2,4,3,3,3,1,1,3,3,3,1,3,3,3,2,1,3,5,2
EI1904043ES,1,5,3,2,3,5,2,2,3,2,4,1,2,2,2,5,5,3,1
EI1403824ES,4,2,5,2,3,5,3,2,3,3,4,1,2,5,4,2,2,4,2
EI9904139ES,1,1,3,4,4,1,1,2,4,2,3,4,3,3,2,1,1,3,2
EI9203819ES,5,1,2,3,2,3,1,1,2,2,4,2,2,2,1,2,2,4,5
EI1704301ES,1,1,1,2,3,1,3,1,4,4,3,2,3,3,2,1,1,4,2
EI0005570ES,1,3,5,3,5,1,5,1,3,2,1,5,1,2,4,1,2,1,2
EI1902594ES,2,5,2,5,1,4,4,1,1,2,1,3,2,1,2,1,2,2,5
EI1404165ES,1,2,2,5,2,1,3,2,4,2,2,3,4,2,2,1,4,1,4
EI9403032ES,4,5,2,3,3,2,2,1,1,1,3,1,3,1,2,1,1,3,3
EI9505972ES,1,3,3,4,3,2,1,2,1,1,1,1,3,4,3,3,3,3,3
EI2203580ES,2,2,4,3,2,3,3,5,3,1,1,1,2,1,3,2,4,3,4
EI9702833ES,2,2,1,4,4,1,3,2,4,4,3,4,1,1,3,4,2,5,2
EI1505450ES,1,2,2,3,3,5,4,1,2,3,3,5,1,3,2,1,1,2,2
EI1503473ES,2,2,3,1,3,4,2,1,3,2,2,3,1,3,5,5,5,3,4
EI0700138ES,5,4,2,2,3,4,3,3,3,2,2,4,2,2,2,3,3,1,2
EI2004893ES,1,2,2,4,3,3,1,5,5,2,3,5,1,5,1,2,5,5,3
EI2402181ES,1,4,1,3,2,3,2,3,4,1,3,3,2,1,4,4,4,5,4
EI2202129ES,1,3,3,4,5,3,4,1,1,3,4,5,3,1,2,2,5,1,3
EI9503178ES,2,3,3,2,3,2,1,1,1,5,1,1,2,5,1,2,4,1,3
EI9004855ES,3,1,2,3,2,1,1,5,4,2,5,1,2,2,1,5,3,1,4
EI9404638ES,1,1,1,2,5,4,2,1,3,2,5,2,5,2,4,2,1,2,5
EI9105116ES,3,2,5,4,5,2,4,4,2,1,2,1,1,3,2,2,5,2,3
EI1106097ES,4,2,2,2,3,2,1,1,2,2,2,2,2,1,3,2,4,2,5
EI0504262ES,2,1,3,4,2,1,1,5,2,2,4,4,4,2,1,5,2,2,5
EI0204345ES,3,2,1,2,2,2,3,2,3,5,2,3,2,2,3,1,5,4,1
EI0701332ES,1,1,1,5,1,3,2,5,1,2,1,1,3,1,4,3,2,3,2
EI0802018ES,2,4,3,2,1,3,4,4,1,1,4,2,3,3,3,2,3,1,2
EI2204543ES,1,4,4,1,2,1,5,3,5,2,1,5,2,1,4,3,2,3,3
EI1502483ES,3,4,2,1,2,2,3,4,4,5,2,3,4,4,1,2,5,1,2
EI9501359ES,4,3,2,5,1,4,2,1,3,3,2,3,4,1,1,2,3,2,5
EI9401330ES,3,5,3,1,5,4,2,2,3,4,1,2,3,1,1,1,2,4,2
EI9006894ES,1,2,1,2,2,3,1,2,5,1,3,2,3,3,1,2,1,3,1
EI1402151ES,3,2,1,2,2,2,5,2,4,1,3,2,4,4,2,2,3,5,5
EI1604531ES,1,4,5,3,2,3,4,5,5,3,3,4,4,5,4,2,1,4,2
EI0402123ES,3,2,2,3,4,1,2,4,4,2,2,4,3,1,5,1,4,1,2
EI1804674ES,1,4,4,1,3,5,2,1,1,3,3,3,5,3,3,3,3,4,1
EI0903982ES,5,2,1,2,1,4,5,2,4,1,3,2,2,1,1,3,1,4,3
EI9501253ES,4,5,5,2,2,3,1,3,4,5,5,4,1,4,2,2,1,2,3
EI1703279ES,1,1,1,1,2,1,2,3,5,4,2,2,1,2,3,3,3,1,1
EI0503375ES,2,3,2,1,2,4,3,2,3,1,1,2,3,1,2,4,3,1,1
EI9002815ES,4,4,2,2,2,1,4,3,2,4,5,1,2,2,2,2,4,2,4
EI9204720ES,1,1,3,1,1,1,4,1,4,1,1,2,4,2,5,2,2,2,1
EI1701849ES,5,4,3,3,1,2,1,4,2,5,3,2,1,5,3,2,4,1,5
EI1104859ES,5,1,2,4,2,5,4,2,1,4,5,2,3,5,5,2,3,5,2
EI9703038ES,1,1,4,4,3,1,4,3,1,4,3,2,1,2,3,3,4,4,5
EI0900389ES,5,1,3,1,2,2,2,2,2,5,2,1,2,1,2,4,1,1,2
EI2000236ES,2,2,2,4,1,3,3,2,3,3,4,4,5,1,2,4,5,2,5
EI9201078ES,1,1,5,2,4,2,5,2,2,2,1,4,5,4,2,4,2,1,2
EI9201985ES,3,2,2,1,2,1,2,2,2,4,2,2,3,1,3,1,3,3,3
EI0304364ES,2,5,2,3,2,5,1,3,2,3,3,1,1,5,5,5,4,1,3
EI2403963ES,5,2,4,5,4,1,3,2,4,2,4,5,1,1,4,1,4,3,1
EI1300771ES,1,1,3,3,2,2,3,4,3,1,4,2,1,2,3,2,1,4,1
EI1502166ES,2,1,1,1,1,3,2,3,3,1,1,2,1,5,3,5,2,1,1
EI1304534ES,4,3,1,5,2,4,1,2,2,2,2,2,1,4,4,2,1,3,3
EI1000674ES,4,2,4,1,1,3,5,3,1,2,2,1,1,3,2,1,4,4,3
EI0400250ES,4,2,4,2,5,1,1,5,2,3,4,1,2,2,5,3,5,5,1
EI9101575ES,5,4,1,2,1,1,4,1,4,3,1,4,2,3,3,2,1,1,4
EI9303420ES,3,2,1,1,2,1,3,2,3,3,3,2,1,4,4,5,2,1,5
EI0602082ES,3,1,3,3,5,5,2,2,1,3,1,3,1,2,5,3,2,1,3
EI0201824ES,2,5,1,1,1,3,1,1,1,3,4,3,2,2,1,5,4,3,3
EI9006470ES,1,3,3,2,2,1,2,3,5,2,4,3,4,3,4,3,2,2,3
EI1506688ES,1,4,4,1,1,4,3,2,2,3,3,3,4,3,1,1,1,4,2
EI1404545ES,1,2,2,3,4,1,3,3,3,2,2,5,1,2,2,3,4,5,3
EI0205566ES,1,1,2,3,2,2,1,3,2,2,2,5,2,2,3,2,1,5,3
EI2200717ES,3,2,5,1,5,3,4,1,1,3,4,2,3,5,1,4,3,2,4
EI9206237ES,2,3,3,2,2,5,2,3,4,1,2,1,2,1,1,2,5,1,3
EI0306527ES,4,2,2,3,2,3,3,3,3,3,2,4,1,1,4,4,2,1,2
EI9902049ES,4,1,3,2,2,2,1,3,3,5,4,5,2,4,1,3,3,1,1
EI2505998ES,4,1,1,2,2,4,2,2,1,1,5,1,1,4,5,1,5,3,1
EI0505265ES,2,3,2,2,2,4,1,2,1,2,3,4,2,3,2,3,2,1,1
EI2104179ES,5,2,4,4,1,2,4,4,3,4,3,1,2,2,2,2,4,4,3
EI2104810ES,2,2,1,2,1,2,3,3,5,3,2,3,3,5,1,3,1,1,3
EI9102725ES,3,1,1,2,2,3,4,2,3,2,1,3,4,3,4,1,1,1,5
EI0906320ES,2,1,3,2,3,1,3,2,2,2,2,2,4,1,3,2,2,3,4
EI0401461ES,1,5,2,3,1,4,1,4,5,4,1,1,4,2,5,3,2,1,2
EI0305990ES,4,2,3,4,2,2,1,2,1,3,4,3,2,1,4,1,2,1,5
EI9201669ES,3,2,2,1,1,5,5,4,4,1,2,2,2,3,2,3,2,4,1
EI1702757ES,3,2,4,4,1,3,2,5,1,2,2,4,4,3,2,1,1,2,1
EI2502001ES,1,3,3,4,2,4,2,3,5,2,1,3,2,4,3,3,1,5,2
EI0004572ES,2,1,3,1,3,3,3,1,3,2,2,2,3,1,1,2,2,2,2
EI0204614ES,2,1,5,5,2,2,1,2,4,4,2,4,4,2,2,2,2,4,1
EI0000405ES,2,2,2,1,1,1,2,2,2,3,3,4,1,1,4,1,4,1,2
EI2400385ES,5,2,3,2,5,1,1,3,4,3,3,4,3,2,3,3,1,1,5
EI2506280ES,2,3,3,4,4,2,3,3,3,2,1,3,2,1,1,4,1,2,2
EI2402153ES,2,3,1,2,3,2,2,5,1,2,3,2,1,2,1,1,2,3,3
EI1101634ES,4,1,1,5,2,2,1,1,5,1,5,1,3,4,1,4,3,5,3
EI2306511ES,4,4,4,1,2,2,3,4,4,5,3,1,3,3,1,5,3,1,1
EI0405581ES,1,5,1,3,5,4,2,2,3,3,3,2,1,1,3,2,3,3,3
EI0304785ES,4,2,2,5,3,1,2,3,1,2,1,4,2,2,4,2,3,4,3
EI9903926ES,3,2,5,2,1,3,4,1,1,5,5,2,4,2,5,1,1,2,2
EI9405337ES,3,2,2,1,1,2,5,1,2,1,1,1,4,1,5,2,3,1,3
EI1504159ES,4,2,3,2,1,2,5,3,2,2,3,3,2,5,3,1,4,4,5
EI9304949ES,3,1,2,3,4,1,2,3,1,2,1,3,2,4,5,5,2,1,2
EI1705899ES,1,3,1,1,5,4,2,1,2,5,1,4,3,1,3,1,4,1,1
EI0105359ES,1,3,4,2,4,1,1,3,2,2,1,1,3,4,2,5,2,3,3
EI0800224ES,1,2,2,1,2,4,1,4,4,2,2,2,1,1,3,2,4,5,4
EI0402194ES,1,2,3,1,3,2,2,4,2,4,3,2,2,4,4,2,2,4,2
EI1303137ES,1,4,5,3,3,3,4,1,3,4,5,3,3,1,2,3,4,3,3
EI0304470ES,2,4,1,2,2,1,5,3,4,2,2,3,1,1,4,2,1,2,2
EI9001825ES,2,1,3,1,3,3,1,2,2,1,2,4,1,2,3,1,3,4,5
EI1906426ES,5,1,1,2,1,3,3,1,3,4,3,4,4,4,3,2,1,1,1
EI0305125ES,4,5,2,1,3,4,1,1,3,5,4,2,4,2,4,2,3,2,2
EI0804973ES,4,3,2,1,1,2,1,3,4,5,5,3,2,1,2,1,4,3,1
EI0500798ES,4,2,4,2,5,1,2,2,2,1,1,3,2,1,2,2,2,1,2
EI0102872ES,2,2,4,2,1,2,3,5,3,3,5,1,1,1,2,4,5,2,1
EI9700010ES,4,1,4,1,1,4,3,3,1,3,5,5,4,2,4,5,2,1,1
EI0401945ES,3,5,1,4,2,1,1,4,2,2,4,1,1,3,4,2,1,3,3
EI1901839ES,2,1,3,2,3,2,1,3,1,1,3,1,3,1,2,1,5,1,5
EI9504805ES,2,4,1,3,3,4,3,1,1,4,2,1,4,5,2,3,2,3,1
EI1000256ES,2,2,2,3,1,1,3,5,2,4,3,4,2,3,4,1,2,1,3
EI1105714ES,1,3,1,1,4,1,3,4,1,3,4,3,1,2,2,2,5,2,5
EI2004486ES,1,3,3,2,1,2,1,1,1,1,3,4,2,4,3,5,4,3,3
EI0506302ES,1,4,3,3,2,3,3,2,1,2,2,2,2,2,3,3,2,4,1
EI1901582ES,2,3,3,2,2,1,1,4,1,2,2,4,5,2,2,4,3,1,4
EI2302957ES,1,1,2,5,2,1,2,1,2,1,2,4,3,4,2,2,2,5,4
EI0000925ES,4,4,1,5,2,2,1,2,3,4,3,5,5,3,3,3,2,1,2
EI2506194ES,5,3,3,1,2,1,4,2,1,1,1,3,2,1,4,1,3,3,3
EI2102509ES,4,3,1,1,5,2,2,2,2,3,5,1,3,1,1,4,1,2,1
EI2506133ES,3,2,1,1,1,1,4,3,1,3,1,2,3,2,2,4,1,4,2
EI0105025ES,3,2,1,1,2,3,2,2,4,4,3,3,4,2,2,5,4,2,1
EI1805321ES,1,3,2,5,2,2,3,5,5,4,4,3,5,2,1,3,5,2,3
EI1406043ES,4,3,2,5,1,4,5,4,2,3,5,2,1,1,2,3,4,1,3
EI9303776ES,4,3,2,4,2,2,4,1,4,1,3,2,3,4,3,1,2,3,3
EI2504836ES,2,2,2,2,1,2,1,2,2,2,4,2,3,2,1,2,2,4,3
EI1104137ES,2,5,4,2,1,1,2,1,1,2,3,1,4,1,1,2,4,4,1
EI1504965ES,3,5,5,1,2,4,1,1,3,2,1,2,5,1,1,3,2,2,2
EI1602780ES,5,4,2,2,1,1,4,5,1,4,2,2,5,2,1,2,1,3,3
EI0300540ES,2,3,2,5,1,2,2,2,3,5,4,3,2,1,1,2,3,2,5
EI1102746ES,1,2,2,1,2,1,2,1,1,4,1,1,1,3,2,2,3,4,3
EI2406287ES,1,1,1,4,2,2,3,3,2,4,5,1,2,2,2,1,2,2,3
EI9206387ES,3,2,4,4,4,3,5,4,5,1,2,1,1,2,2,4,2,3,4
EI0105468ES,1,4,2,1,4,3,3,2,1,5,4,2,5,1,2,2,4,1,3
EI0801146ES,4,2,1,1,2,2,1,4,4,4,2,2,2,1,1,2,1,2,4
EI9605128ES,3,3,1,2,3,2,3,1,2,3,5,1,2,1,2,4,2,1,3
EI0904469ES,2,1,3,2,5,2,2,4,1,1,1,2,2,3,2,2,2,5,4
EI1400668ES,5,2,2,3,4,5,2,5,3,4,4,2,1,2,4,2,2,2,1
EI9603020ES,2,5,2,1,4,1,5,4,2,3,2,1,2,2,2,4,4,3,2
EI0800358ES,4,2,2,1,4,1,3,2,1,3,5,1,2,3,1,4,1,1,1
EI9605064ES,5,1,5,3,2,4,2,1,3,3,3,3,1,3,4,5,2,3,3
EI2402832ES,1,2,4,3,2,2,4,1,1,1,2,2,3,2,2,1,1,1,4
EI0102784ES,1,2,3,1,2,4,3,2,5,3,1,3,4,2,4,1,4,1,3
EI9801354ES,2,2,2,1,3,1,3,2,1,4,3,5,2,5,2,1,2,1,2
EI0705132ES,4,3,4,3,2,2,1,3,3,1,3,1,4,4,2,2,4,2,4
EI2100471ES,2,2,1,4,5,5,1,5,1,2,3,1,1,4,5,2,4,2,1
EI0502704ES,4,3,2,1,4,5,4,1,3,4,2,2,2,2,2,5,2,1,2
EI9503331ES,2,2,2,2,4,3,4,4,4,2,2,1,4,1,1,2,4,4,2
EI9003638ES,1,1,1,1,1,1,2,3,1,2,1,3,1,4,2,3,4,2,2
EI1801397ES,3,2,2,1,4,3,1,5,4,5,3,4,3,4,1,1,4,2,3
EI9203585ES,3,3,2,2,5,3,5,2,2,2,3,1,2,1,2,1,5,1,2
EI0106274ES,1,2,2,3,1,5,3,2,2,1,4,1,4,4,3,3,4,2,4
EI9805263ES,1,4,3,3,2,2,1,4,1,3,4,5,5,1,4,2,3,3,1
EI0705646ES,1,1,3,5,1,1,1,2,5,1,5,2,5,4,2,1,3,1,4
EI1403377ES,1,1,2,4,1,4,1,1,1,2,4,3,4,2,2,5,3,3,3
EI1101257ES,3,1,5,1,1,5,4,5,3,4,2,4,5,2,1,5,2,3,4
EI0006191ES,3,2,4,3,1,4,4,1,2,1,2,1,2,3,3,2,1,2,1
EI1803513ES,1,4,4,2,2,1,2,1,1,2,3,3,5,3,2,4,3,1,4
EI2005652ES,1,3,1,1,5,2,5,2,1,3,4,2,5,4,2,4,2,4,2
EI1405779ES,4,1,2,1,2,4,5,1,2,4,2,4,2,1,2,2,2,3,1
EI9601251ES,2,1,2,1,2,5,3,2,1,3,2,2,1,3,3,3,2,2,3
EI1405796ES,4,2,2,2,4,1,2,5,3,5,3,2,5,4,2,3,4,1,2
EI2305349ES,5,1,4,1,3,4,3,2,5,1,2,1,2,2,2,5,1,4,2
EI9006722ES,3,3,1,5,4,5,2,5,1,3,3,2,1,1,2,3,5,2,5
EI9204299ES,1,4,3,4,5,1,1,4,4,1,2,1,2,2,2,3,3,2,1
EI1903285ES,2,2,3,5,2,3,2,4,1,2,5,3,2,5,2,3,1,5,1
EI0202934ES,5,3,2,3,1,2,5,5,2,3,2,2,5,2,3,3,5,4,2
EI1104176ES,2,2,2,2,2,2,4,4,1,1,3,3,3,1,5,1,4,1,1
EI1905269ES,1,1,2,3,5,1,1,3,5,4,4,2,4,2,2,1,1,5,3
EI1204911ES,1,2,1,2,1,2,1,2,3,2,2,2,4,4,3,1,2,4,2
EI9701853ES,3,3,2,1,1,1,4,2,5,3,4,3,4,5,3,1,2,3,4
EI0206542ES,2,5,2,1,4,5,1,2,1,4,4,2,2,1,2,1,3,3,1
EI0906810ES,2,3,2,2,2,4,1,3,1,4,2,2,3,5,2,5,3,1,2
EI1102106ES,3,1,4,2,4,1,5,5,2,3,1,2,2,2,2,5,2,1,3
EI0300134ES,3,5,5,2,3,3,3,1,2,1,2,2,2,1,5,1,5,5,3
EI9305237ES,5,4,3,2,5,2,5,2,3,1,2,3,1,2,2,2,2,2,2
EI0505030ES,4,4,1,2,5,2,4,1,3,4,1,2,2,1,2,5,4,3,3
EI9900929ES,2,3,2,2,4,2,4,3,2,4,1,5,1,2,4,1,2,3,1
EI0800824ES,3,1,5,2,2,4,4,4,1,2,3,3,1,3,2,3,3,2,2
EI0106354ES,3,4,4,2,4,4,5,2,1,2,3,2,1,2,2,1,5,4,2
EI0901532ES,2,1,2,3,2,5,1,1,2,1,2,3,4,1,5,2,1,2,5
EI9901215ES,1,2,2,2,3,1,2,1,2,2,3,2,5,5,1,5,4,4,5
EI1500505ES,3,3,2,3,2,1,1,3,2,1,3,3,5,2,3,4,4,1,2
EI1104286ES,3,2,3,2,3,2,4,1,1,2,4,1,3,1,1,2,5,4,4
EI1201997ES,4,1,1,2,3,1,4,2,3,3,2,4,2,3,1,2,5,2,3
EI0303073ES,2,2,4,2,1,3,3,2,3,3,3,2,3,2,4,5,1,4,4
EI0701959ES,1,5,4,4,2,2,1,4,4,4,2,1,5,3,3,2,2,2,2
EI9701385ES,1,3,4,5,4,3,1,1,1,4,2,2,1,4,2,5,2,4,2
EI2000895ES,4,1,2,4,1,1,1,3,2,2,2,4,1,1,1,1,2,1,4
EI1404925ES,2,5,3,1,1,1,2,5,2,3,2,5,3,1,2,2,4,1,1
EI0600456ES,2,3,1,4,5,3,2,1,1,1,3,2,2,5,3,4,5,1,2
EI9905780ES,2,4,2,4,2,1,5,4,3,3,2,4,3,1,1,5,2,5,2
EI9406478ES,2,4,2,3,2,2,2,4,4,4,1,2,1,2,1,1,3,1,3
EI0403710ES,3,1,1,2,3,3,1,3,2,4,2,3,1,4,4,5,2,2,2
EI9706453ES,1,3,2,3,3,2,2,2,1,5,2,3,2,3,2,2,3,1,1
EI9804850ES,4,1,2,1,3,2,2,1,4,1,2,2,4,4,5,1,2,3,4
EI9004749ES,3,2,2,1,1,1,3,1,2,2,1,4,4,3,2,2,1,2,2
EI0804269ES,1,4,1,1,2,3,5,3,1,1,4,5,1,3,5,1,2,3,2
EI1703523ES,5,5,2,2,2,1,3,2,1,4,4,5,1,2,3,5,3,1,2
EI9404135ES,3,1,5,3,2,5,1,3,2,2,1,4,4,3,1,3,1,1,5
EI1603603ES,2,5,2,2,4,1,1,1,5,5,2,4,3,3,3,1,3,1,1
EI9306840ES,5,5,1,1,1,3,5,3,2,2,2,2,2,3,4,2,3,3,3
EI9900714ES,4,4,2,5,5,2,1,2,1,1,5,2,2,2,2,2,4,2,1
EI9204187ES,1,2,4,4,1,1,3,2,1,3,3,2,1,3,2,2,3,5,3
EI9202215ES,2,4,2,2,2,2,5,2,2,4,3,1,1,2,3,5,2,5,4
EI1605302ES,1,5,1,2,1,1,2,2,1,2,3,4,4,2,3,4,5,5,1
EI2502924ES,5,2,4,4,4,4,2,2,1,2,2,2,5,5,1,4,4,2,1
EI0201811ES,4,4,2,1,1,1,2,1,4,1,1,1,4,1,3,2,3,4,3
EI0603487ES,2,4,4,4,2,3,1,5,2,3,2,1,4,3,1,3,3,5,2
EI9703142ES,2,1,2,3,5,4,2,5,2,4,4,2,2,1,5,3,2,3,2
EI1001828ES,2,5,4,2,1,5,1,2,2,2,2,1,1,2,5,1,2,2,1
EI1101156ES,1,2,4,3,1,4,1,4,5,3,4,2,3,1,2,1,2,2,1
EI0601325ES,1,3,3,2,2,2,2,1,4,1,1,3,3,1,2,3,3,4,3
EI1604313ES,3,1,5,2,1,3,2,3,5,1,3,4,3,5,5,1,5,1,3
EI0600511ES,1,4,1,3,5,5,3,5,2,2,1,2,3,2,1,2,2,3,4
EI0201681ES,3,5,2,5,1,4,3,1,1,3,2,2,4,1,2,1,2,5,4
EI9400500ES,2,4,1,4,2,2,1,3,5,1,3,4,4,2,2,3,1,2,2
EI9806341ES,3,5,2,1,2,4,3,2,2,1,4,3,4,4,1,5,1,1,3
EI1401857ES,3,1,2,3,3,1,1,1,1,3,4,1,3,2,4,5,1,3,4
EI0401389ES,1,4,1,5,2,3,2,2,1,1,1,1,2,2,3,2,4,3,2
EI9805616ES,2,2,3,5,1,1,3,2,1,2,2,1,5,1,1,1,3,2,3
EI0603720ES,3,5,4,2,4,1,1,4,5,1,1,2,2,5,2,4,1,2,4
EI0902387ES,2,5,4,1,5,4,2,1,1,2,3,2,1,2,1,1,3,3,1
EI9605542ES,5,1,3,4,3,4,2,4,5,2,1,1,4,1,2,2,2,2,4
EI0503237ES,2,1,2,5,4,4,3,5,1,2,1,5,1,3,3,2,3,4,4
EI9006173ES,4,2,2,2,3,3,2,2,1,4,1,1,1,1,2,2,2,5,2
EI0501541ES,1,2,2,1,2,4,3,2,1,2,2,1,2,3,3,2,3,3,2
EI9601218ES,5,3,2,5,2,2,1,3,2,1,3,1,4,2,2,3,3,2,5
EI2602682ES,1,1,2,4,4,3,3,5,1,4,2,4,3,1,1,3,2,4,1
EI2402994ES,3,5,1,3,3,2,2,1,2,4,1,5,2,4,3,4,5,4,1
EI9705513ES,3,2,2,2,1,3,2,4,1,4,2,2,3,2,2,5,1,5,2
EI9701192ES,1,3,2,4,3,2,1,1,3,5,5,3,5,2,3,1,1,3,5
EI9205773ES,4,2,2,1,4,2,1,5,3,3,1,2,2,4,1,1,2,4,1
EI9405294ES,3,2,3,4,3,1,4,2,1,5,2,2,3,1,2,5,3,3,4
EI2201543ES,1,5,1,2,4,5,1,3,3,4,1,5,4,4,1,4,1,1,3
EI9003302ES,3,2,2,2,1,5,4,1,3,2,2,1,5,4,4,1,4,1,4
EI0003325ES,2,3,1,4,1,2,3,2,2,4,3,1,1,2,5,5,4,2,2
EI0402540ES,2,5,2,5,1,1,3,4,1,4,2,1,2,1,4,2,3,5,3
EI9500954ES,3,2,2,1,2,2,3,2,2,2,5,1,5,1,2,5,2,4,1
EI0404847ES,1,2,3,1,1,2,3,1,3,2,2,2,1,2,4,1,1,4,2
EI9604331ES,2,4,2,1,5,3,1,2,1,4,5,1,4,2,2,2,5,3,3
EI2600733ES,1,4,3,1,2,2,2,3,1,1,3,3,1,3,4,4,3,5,2
EI1406991ES,1,1,3,5,2,2,5,5,1,4,2,4,1,2,3,2,3,3,1
EI9301157ES,2,1,5,1,1,2,3,1,1,1,3,1,2,4,1,4,2,3,1
EI0406477ES,3,1,2,2,2,4,4,3,4,2,4,3,1,1,1,1,3,2,5
EI9403295ES,1,1,5,3,4,3,2,3,1,1,1,2,4,1,1,3,2,1,3
EI1602983ES,2,1,1,2,3,1,4,4,1,2,1,3,3,1,4,3,3,4,1
EI9305306ES,2,2,4,1,1,2,1,2,1,2,4,1,4,1,2,2,1,1,1
EI9205162ES,1,4,2,3,3,4,2,2,4,1,5,1,1,2,2,4,2,2,1
EI0602157ES,1,4,5,3,1,4,3,1,2,1,4,3,1,4,2,4,4,5,3
EI2101063ES,5,2,2,1,5,4,2,4,3,2,1,3,4,1,2,1,1,2,2
EI2002617ES,3,2,1,2,1,5,1,1,1,1,1,1,1,3,4,4,3,3,2
