numero_empleado,titulo,departamento,fecha_ingreso,modalidad_trabajo,salario_bruto_anual_eur
EI1805613ES,Analista de Crédito,Crédito,2018-06-17,Oficina,46399
EI2205614ES,Supervisor de Sucursal,Atención al Cliente,2022-07-26,Oficina,54173
EI2105615ES,Analista de Operaciones,Operaciones,2021-09-19,Oficina,41133
EI9805616ES,Asistente Comercial,Comercial,1998-06-18,Híbrido,31809
EI1005617ES,Analista de Crédito,Crédito,2010-08-15,Híbrido,39034
EI0805618ES,Analista de Crédito,Crédito,2008-07-25,Oficina,49270
EI9605619ES,Gerente de Talento Humano,Talento Humano,1996-04-05,Híbrido,100542
EI0205620ES,Cajero,Atención al Cliente,2002-06-19,Oficina,23424
EI9605621ES,Gerente de Talento Humano,Talento Humano,1996-01-12,Oficina,88388
EI0205622ES,Gerente de Riesgo,Riesgo,2002-01-19,Oficina,118560
EI9905623ES,Gerente de Crédito,Crédito,1999-05-14,Híbrido,98686
EI9905624ES,Supervisor de Sucursal,Atención al Cliente,1999-11-26,Oficina,48794
EI0605625ES,Analista de Datos,IT,2006-01-23,Híbrido,46058
EI1005626ES,Analista de Riesgo,Riesgo,2010-04-17,Oficina,60128
EI9605627ES,Asistente de Plataforma,Atención al Cliente,1996-09-19,Oficina,27987
EI2605628ES,Analista de Crédito,Crédito,2026-07-11,Oficina,48225
EI0305629ES,Desarrollador,IT,2003-03-07,Híbrido,41763
EI0105630ES,Gerente de Crédito,Crédito,2001-01-02,Oficina,92967
EI0305631ES,Analista de Riesgo,Riesgo,2003-08-22,Híbrido,67900
EI0905632ES,Asistente de Plataforma,Atención al Cliente,2009-06-25,Oficina,28032
EI2605633ES,Gerente de Crédito,Crédito,2026-04-16,Oficina,94700
EI1405634ES,Gerente de Talento Humano,Talento Humano,2014-08-27,Oficina,105148
EI2305635ES,Analista de Riesgo,Riesgo,2023-09-19,Híbrido,44202
EI9205636ES,Arquitecto de Software,IT,1992-12-25,Remoto,107198
EI1805637ES,Asistente Comercial,Comercial,2018-11-02,Híbrido,31248
EI1605638ES,Ejecutivo Comercial,Comercial,2016-02-20,Oficina,59835
EI1105639ES,Arquitecto de Software,IT,2011-10-20,Remoto,98748
EI2605640ES,Analista de Operaciones,Operaciones,2026-06-03,Híbrido,38036
EI9205641ES,Asistente de Crédito,Crédito,1992-01-07,Oficina,25431
EI0405642ES,Soporte IT,IT,2004-07-04,Híbrido,30040
EI2505643ES,Supervisor de Sucursal,Atención al Cliente,2025-12-16,Oficina,45961
EI9205644ES,Analista de Operaciones,Operaciones,1992-11-07,Oficina,58875
EI2405645ES,Analista de Crédito,Crédito,2024-12-19,Híbrido,44455
EI0705646ES,Soporte IT,IT,2007-11-30,Híbrido,37882
EI1305647ES,Gerente de Crédito,Crédito,2013-12-05,Oficina,105123
EI9005648ES,Supervisor de Sucursal,Atención al Cliente,1990-01-14,Oficina,44853
EI2305649ES,Analista de Datos,IT,2023-11-14,Híbrido,60807
EI0105650ES,Gerente de Crédito,Crédito,2001-05-03,Híbrido,93671
EI2205651ES,Ejecutivo Comercial,Comercial,2022-10-20,Oficina,59213
EI2005652ES,Especialista RRHH,Talento Humano,2020-10-19,Híbrido,50800
EI9805653ES,Soporte IT,IT,1998-11-18,Remoto,32438
EI9505654ES,Gerente de Crédito,Crédito,1995-02-19,Híbrido,87086
EI1605655ES,Analista de Operaciones,Operaciones,2016-06-13,Oficina,45381
EI9605656ES,Gerente de Operaciones,Operaciones,1996-01-05,Híbrido,80529
EI1605657ES,Cajero,Atención al Cliente,2016-02-28,Oficina,24639
EI0005658ES,Analista de Operaciones,Operaciones,2000-12-09,Híbrido,49444
EI0905659ES,Asistente Comercial,Comercial,2009-07-14,Oficina,31961
EI9805660ES,Asistente Comercial,Comercial,1998-09-19,Híbrido,25848
EI9205661ES,Asistente Comercial,Comercial,1992-04-25,Oficina,25979
EI2105662ES,Asistente Comercial,Comercial,2021-04-02,Híbrido,33780
EI9305663ES,Gerente de Operaciones,Operaciones,1993-11-06,Oficina,100448
EI0405664ES,Gerente de Área,Gerencia,2004-07-23,Oficina,96035
EI0005665ES,Analista de Riesgo,Riesgo,2000-04-07,Híbrido,54192
EI0805666ES,Supervisor de Sucursal,Atención al Cliente,2008-07-04,Oficina,40597
EI9405667ES,Asistente de Crédito,Crédito,1994-08-30,Híbrido,25242
EI9305668ES,Asistente Comercial,Comercial,1993-06-25,Híbrido,33991
EI9205669ES,Gerente IT,IT,1992-01-13,Remoto,116567
EI0305670ES,Analista de Riesgo,Riesgo,2003-07-06,Híbrido,44222
EI9205671ES,Analista de Riesgo,Riesgo,1992-05-16,Oficina,53321
EI0905672ES,Gerente de Crédito,Crédito,2009-03-11,Oficina,107892
EI2605673ES,Gerente Comercial,Comercial,2026-04-10,Híbrido,74725
EI9805674ES,Analista de Crédito,Crédito,1998-01-15,Oficina,58158
EI0805675ES,Gerente Comercial,Comercial,2008-02-19,Oficina,72178
EI9805676ES,Cajero,Atención al Cliente,1998-10-04,Oficina,22444
EI1205677ES,Gerente de Crédito,Crédito,2012-07-12,Híbrido,98294
EI2105678ES,Supervisor de Sucursal,Atención al Cliente,2021-01-05,Oficina,45981
EI2005679ES,Gerente IT,IT,2020-04-16,Híbrido,111393
EI0205680ES,Gerente de Área,Gerencia,2002-12-07,Oficina,96263
EI2505681ES,Analista de Operaciones,Operaciones,2025-05-11,Oficina,40026
EI0805682ES,Asistente de Plataforma,Atención al Cliente,2008-05-04,Oficina,30870
EI9405683ES,Gerente IT,IT,1994-08-17,Híbrido,110646
EI0405684ES,Ejecutivo Comercial,Comercial,2004-05-05,Oficina,59200
EI9405685ES,Gerente de Área,Gerencia,1994-04-13,Híbrido,116332
EI9905686ES,Gerente de Crédito,Crédito,1999-03-26,Oficina,104033
EI9605687ES,Director de Riesgo,Dirección,1996-02-02,Oficina,175894
EI9105688ES,Analista de Operaciones,Operaciones,1991-09-05,Híbrido,36032
EI1605689ES,Gerente de Crédito,Crédito,2016-05-03,Oficina,78551
EI9705690ES,Asistente Comercial,Comercial,1997-11-25,Híbrido,25773
EI9605691ES,Analista de Operaciones,Operaciones,1996-04-10,Oficina,56463
EI1905692ES,Gerente Comercial,Comercial,2019-10-02,Oficina,73038
EI2405693ES,Gerente IT,IT,2024-01-04,Remoto,103614
EI0305694ES,Soporte IT,IT,2003-10-05,Híbrido,33425
EI9805695ES,Gerente de Área,Gerencia,1998-08-19,Oficina,104930
EI9805696ES,Analista de Crédito,Crédito,1998-02-22,Híbrido,51941
EI2505697ES,Cajero,Atención al Cliente,2025-09-25,Oficina,23758
EI0005698ES,Arquitecto de Software,IT,2000-11-29,Remoto,109171
EI0805699ES,Analista de Operaciones,Operaciones,2008-06-20,Híbrido,57258
EI9505700ES,Analista de Crédito,Crédito,1995-08-31,Híbrido,42096
EI1205701ES,Gerente Comercial,Comercial,2012-06-15,Híbrido,96196
EI1705702ES,Asistente de Plataforma,Atención al Cliente,2017-05-03,Oficina,30253
EI2505703ES,Analista de Riesgo,Riesgo,2025-07-29,Oficina,40163
EI1605704ES,Director Comercial,Dirección,2016-03-07,Híbrido,153554
EI9805705ES,Analista de Operaciones,Operaciones,1998-09-03,Oficina,43769
EI9205706ES,Asistente de Crédito,Crédito,1992-06-12,Híbrido,34557
EI0905707ES,Cajero,Atención al Cliente,2009-08-13,Oficina,28146
EI1805708ES,Analista de Datos,IT,2018-07-23,Híbrido,76034
EI1905709ES,Ejecutivo Comercial,Comercial,2019-09-10,Híbrido,53771
EI1705710ES,Gerente Comercial,Comercial,2017-11-23,Oficina,100926
EI0805711ES,Asistente de Plataforma,Atención al Cliente,2008-02-27,Oficina,24509
EI2005712ES,Analista de Riesgo,Riesgo,2020-11-17,Híbrido,45818
EI0605713ES,Ejecutivo Comercial,Comercial,2006-08-22,Oficina,45895
EI1105714ES,Ejecutivo Comercial,Comercial,2011-11-21,Oficina,47782
EI2505715ES,Desarrollador,IT,2025-04-29,Híbrido,56140
EI0805716ES,Soporte IT,IT,2008-09-07,Remoto,36823
EI0105717ES,Gerente Comercial,Comercial,2001-12-16,Híbrido,100980
EI0105718ES,Arquitecto de Software,IT,2001-03-07,Remoto,96497
EI0205719ES,Gerente Comercial,Comercial,2002-12-11,Híbrido,98936
EI0905720ES,Analista de Crédito,Crédito,2009-06-25,Híbrido,58582
EI0005721ES,Analista RRHH,Talento Humano,2000-06-19,Oficina,41077
EI1605722ES,Soporte IT,IT,2016-01-16,Remoto,41448
EI2405723ES,Gerente de Área,Gerencia,2024-03-05,Híbrido,127787
EI0105724ES,Asistente Comercial,Comercial,2001-03-17,Híbrido,27524
EI2105725ES,Arquitecto de Software,IT,2021-09-19,Remoto,95444
EI9605726ES,Asistente Comercial,Comercial,1996-10-05,Oficina,29879
EI1105727ES,Analista de Operaciones,Operaciones,2011-04-20,Oficina,37680
EI1805728ES,Analista de Operaciones,Operaciones,2018-12-05,Híbrido,57866
EI2305729ES,Gerente de Riesgo,Riesgo,2023-06-02,Oficina,115851
EI0205730ES,Analista de Riesgo,Riesgo,2002-03-06,Híbrido,46963
EI1405731ES,Asistente de Plataforma,Atención al Cliente,2014-08-10,Oficina,28382
EI2305732ES,Asistente de Crédito,Crédito,2023-08-08,Oficina,32031
EI1505733ES,Asistente Comercial,Comercial,2015-12-01,Híbrido,25428
EI0705734ES,Gerente de Riesgo,Riesgo,2007-08-23,Oficina,115284
EI1505735ES,Analista de Crédito,Crédito,2015-05-15,Oficina,50413
EI0805736ES,Gerente de Área,Gerencia,2008-08-17,Híbrido,96303
EI2005737ES,Gerente de Talento Humano,Talento Humano,2020-03-23,Oficina,112774
EI0705738ES,Gerente de Crédito,Crédito,2007-08-29,Oficina,103768
EI9305739ES,Gerente de Área,Gerencia,1993-12-19,Oficina,91915
EI1205740ES,Gerente Comercial,Comercial,2012-04-19,Híbrido,83645
EI0705741ES,Gerente de Crédito,Crédito,2007-01-10,Híbrido,73862
EI9705742ES,Supervisor de Sucursal,Atención al Cliente,1997-06-13,Oficina,35133
EI0205743ES,Gerente de Riesgo,Riesgo,2002-04-15,Híbrido,115147
EI1405744ES,Analista de Datos,IT,2014-11-05,Híbrido,46251
EI2205745ES,Director IT,Dirección,2022-10-31,Híbrido,138028
EI9505746ES,Gerente de Crédito,Crédito,1995-11-30,Híbrido,78027
EI2505747ES,Analista de Riesgo,Riesgo,2025-02-27,Híbrido,46437
EI0705748ES,Analista de Datos,IT,2007-10-21,Remoto,57054
EI9605749ES,Desarrollador,IT,1996-06-19,Remoto,50777
EI0505750ES,Desarrollador,IT,2005-06-14,Híbrido,66572
EI1605751ES,Gerente Comercial,Comercial,2016-10-26,Híbrido,77135
EI2305752ES,Arquitecto de Software,IT,2023-07-23,Remoto,108343
EI9905753ES,Cajero,Atención al Cliente,1999-08-28,Oficina,25239
EI0105754ES,Analista RRHH,Talento Humano,2001-10-06,Oficina,46568
EI9405755ES,Analista RRHH,Talento Humano,1994-12-05,Híbrido,35948
EI0705756ES,Asistente de Crédito,Crédito,2007-03-12,Híbrido,29786
EI1705757ES,Gerente de Crédito,Crédito,2017-10-30,Híbrido,96869
EI0805758ES,Director Financiero,Dirección,2008-06-20,Oficina,164690
EI0405759ES,Gerente de Crédito,Crédito,2004-09-28,Oficina,84462
EI9405760ES,Gerente IT,IT,1994-09-15,Híbrido,115534
EI0505761ES,Gerente de Crédito,Crédito,2005-09-11,Oficina,107435
EI0805762ES,Gerente de Riesgo,Riesgo,2008-01-02,Híbrido,96180
EI2405763ES,Gerente de Área,Gerencia,2024-02-27,Oficina,95328
EI0005764ES,Gerente Comercial,Comercial,2000-05-22,Híbrido,87837
EI1105765ES,Gerente Comercial,Comercial,2011-05-13,Híbrido,97476
EI2005766ES,Arquitecto de Software,IT,2020-10-03,Híbrido,87932
EI9205767ES,Analista de Operaciones,Operaciones,1992-01-17,Híbrido,53459
EI2205768ES,Gerente Comercial,Comercial,2022-09-03,Oficina,74068
EI1205769ES,Analista de Riesgo,Riesgo,2012-02-22,Oficina,59677
EI9305770ES,Gerente Comercial,Comercial,1993-04-25,Oficina,86452
EI0705771ES,Gerente IT,IT,2007-12-19,Remoto,90683
EI1905772ES,Soporte IT,IT,2019-05-11,Híbrido,41638
EI9205773ES,Gerente de Crédito,Crédito,1992-02-19,Oficina,90417
EI9605774ES,Gerente IT,IT,1996-10-02,Remoto,124710
EI9505775ES,Analista de Datos,IT,1995-05-05,Híbrido,71489
EI1705776ES,Gerente de Riesgo,Riesgo,2017-11-06,Oficina,119467
EI0305777ES,Gerente de Crédito,Crédito,2003-02-05,Oficina,79462
EI0105778ES,Arquitecto de Software,IT,2001-07-26,Remoto,102895
EI1405779ES,Analista de Crédito,Crédito,2014-10-30,Oficina,43556
EI9905780ES,Gerente IT,IT,1999-05-26,Híbrido,110922
EI0905781ES,Gerente Comercial,Comercial,2009-01-31,Híbrido,74022
EI1105782ES,Gerente de Operaciones,Operaciones,2011-10-15,Oficina,118776
EI1405783ES,Gerente Comercial,Comercial,2014-05-20,Oficina,95045
EI0405784ES,Gerente IT,IT,2004-07-13,Híbrido,121493
EI9305785ES,Asistente Comercial,Comercial,1993-11-16,Oficina,33118
EI9605786ES,Cajero,Atención al Cliente,1996-01-25,Oficina,28411
EI9405787ES,Asistente Comercial,Comercial,1994-05-21,Híbrido,34551
EI9605788ES,Gerente de Riesgo,Riesgo,1996-01-27,Híbrido,99887
EI9705789ES,Gerente IT,IT,1997-04-01,Híbrido,124128
EI9405790ES,Ejecutivo Comercial,Comercial,1994-02-16,Oficina,38906
EI1005791ES,Soporte IT,IT,2010-08-10,Remoto,43944
EI9605792ES,Analista de Crédito,Crédito,1996-02-18,Oficina,50878
EI9905793ES,Asistente Comercial,Comercial,1999-07-24,Híbrido,32145
EI0605794ES,Asistente de Crédito,Crédito,2006-07-13,Híbrido,33042
EI0905795ES,Analista de Operaciones,Operaciones,2009-03-25,Oficina,41144
EI1405796ES,Gerente de Operaciones,Operaciones,2014-11-09,Oficina,85222
EI1205797ES,Asistente Comercial,Comercial,2012-05-25,Oficina,29942
EI0605798ES,Supervisor de Sucursal,Atención al Cliente,2006-12-31,Oficina,39001
EI0205799ES,Soporte IT,IT,2002-11-04,Híbrido,32774
EI9505800ES,Director de Riesgo,Dirección,1995-05-04,Híbrido,142829
EI9305801ES,Cajero,Atención al Cliente,1993-06-01,Oficina,27816
EI9305802ES,Gerente de Crédito,Crédito,1993-09-12,Oficina,91988
EI9205803ES,Ejecutivo Comercial,Comercial,1992-04-22,Híbrido,48466
EI0705804ES,Arquitecto de Software,IT,2007-06-06,Remoto,74353
EI0105805ES,Supervisor de Sucursal,Atención al Cliente,2001-05-12,Oficina,46285
EI9705806ES,Asistente de Plataforma,Atención al Cliente,1997-07-02,Oficina,28294
EI2305807ES,Gerente Comercial,Comercial,2023-12-27,Híbrido,102561
EI9005808ES,Gerente IT,IT,1990-02-03,Remoto,99104
EI1105809ES,Analista de Operaciones,Operaciones,2011-10-29,Oficina,58614
EI1605810ES,Analista de Datos,IT,2016-03-09,Remoto,63082
EI0705811ES,Analista de Operaciones,Operaciones,2007-07-07,Híbrido,54808
EI9205812ES,Gerente de Riesgo,Riesgo,1992-08-14,Híbrido,82007
EI1605813ES,Gerente IT,IT,2016-07-03,Remoto,112330
EI0505814ES,Ejecutivo Comercial,Comercial,2005-08-09,Híbrido,56738
EI0605815ES,Gerente Comercial,Comercial,2006-05-27,Híbrido,93859
EI9805816ES,Gerente de Riesgo,Riesgo,1998-04-07,Oficina,109376
EI9605817ES,Analista de Datos,IT,1996-12-31,Remoto,70540
EI2405818ES,Arquitecto de Software,IT,2024-02-10,Remoto,93699
EI9105819ES,Analista de Operaciones,Operaciones,1991-03-01,Híbrido,43486
EI1105820ES,Gerente Comercial,Comercial,2011-05-16,Oficina,71478
EI0305821ES,Gerente IT,IT,2003-03-11,Híbrido,107986
EI9005822ES,Gerente de Riesgo,Riesgo,1990-03-25,Híbrido,104777
EI0105823ES,Gerente Comercial,Comercial,2001-09-10,Híbrido,72655
EI9005824ES,Gerente de Crédito,Crédito,1990-03-26,Híbrido,70224
EI1405825ES,Analista de Crédito,Crédito,2014-04-16,Oficina,54644
EI0205826ES,Asistente de Crédito,Crédito,2002-03-14,Híbrido,26643
EI1405827ES,Gerente Comercial,Comercial,2014-01-21,Oficina,79222
EI0805828ES,Analista de Datos,IT,2008-04-14,Híbrido,56042
EI2205829ES,Asistente Comercial,Comercial,2022-04-21,Oficina,26823
EI2505830ES,Desarrollador,IT,2025-07-24,Híbrido,50573
EI9605831ES,Gerente de Riesgo,Riesgo,1996-05-29,Oficina,116189
EI9705832ES,Gerente de Operaciones,Operaciones,1997-11-07,Oficina,116442
EI9005833ES,Analista de Crédito,Crédito,1990-08-04,Híbrido,52565
EI0405834ES,Analista de Datos,IT,2004-08-28,Híbrido,55193
EI1705835ES,Director Comercial,Dirección,2017-03-08,Híbrido,158735
EI9005836ES,Cajero,Atención al Cliente,1990-01-22,Oficina,24235
EI9105837ES,Gerente de Crédito,Crédito,1991-10-02,Híbrido,106322
EI1705838ES,Ejecutivo Comercial,Comercial,2017-02-25,Oficina,38795
EI2505839ES,Ejecutivo Comercial,Comercial,2025-01-25,Oficina,38335
EI0505840ES,Gerente de Operaciones,Operaciones,2005-07-26,Híbrido,81946
EI0405841ES,Gerente de Crédito,Crédito,2004-04-18,Oficina,99032
EI2405842ES,Gerente de Crédito,Crédito,2024-05-14,Oficina,104774
EI2505843ES,Cajero,Atención al Cliente,2025-07-04,Oficina,29614
EI0205844ES,Analista de Riesgo,Riesgo,2002-12-23,Híbrido,43855
EI1405845ES,Analista de Datos,IT,2014-12-19,Remoto,47682
EI0005846ES,Asistente Comercial,Comercial,2000-10-11,Oficina,25478
EI9305847ES,Gerente de Área,Gerencia,1993-04-07,Híbrido,91555
EI1705848ES,Gerente de Operaciones,Operaciones,2017-11-26,Híbrido,98854
EI0305849ES,Gerente de Área,Gerencia,2003-07-08,Híbrido,95059
EI2505850ES,Gerente de Talento Humano,Talento Humano,2025-04-15,Oficina,113458
EI0105851ES,Asistente Comercial,Comercial,2001-10-13,Híbrido,29717
EI0805852ES,Supervisor de Sucursal,Atención al Cliente,2008-05-23,Oficina,49881
EI2205853ES,Asistente de Plataforma,Atención al Cliente,2022-11-14,Oficina,25111
EI9705854ES,Gerente de Operaciones,Operaciones,1997-11-11,Oficina,85570
EI0705855ES,Gerente IT,IT,2007-04-18,Remoto,104549
EI1505856ES,Analista de Datos,IT,2015-02-01,Híbrido,46634
EI1505857ES,Ejecutivo Comercial,Comercial,2015-01-17,Oficina,54175
EI9405858ES,Gerente de Área,Gerencia,1994-05-14,Híbrido,104543
EI0005859ES,Asistente de Plataforma,Atención al Cliente,2000-09-29,Oficina,29594
EI1505860ES,Asistente de Crédito,Crédito,2015-10-29,Híbrido,25225
EI1405861ES,Analista de Operaciones,Operaciones,2014-10-14,Híbrido,45589
EI2505862ES,Ejecutivo Comercial,Comercial,2025-03-07,Híbrido,47192
EI2405863ES,Analista RRHH,Talento Humano,2024-06-16,Híbrido,30683
EI1505864ES,Gerente de Talento Humano,Talento Humano,2015-11-01,Híbrido,80043
EI1505865ES,Analista de Operaciones,Operaciones,2015-05-30,Oficina,55893
EI0305866ES,Supervisor de Sucursal,Atención al Cliente,2003-05-16,Oficina,46773
EI1305867ES,Gerente Comercial,Comercial,2013-04-26,Híbrido,109828
EI0605868ES,Gerente Comercial,Comercial,2006-12-04,Oficina,74369
EI0405869ES,Analista de Crédito,Crédito,2004-11-15,Híbrido,48774
EI0005870ES,Cajero,Atención al Cliente,2000-06-23,Oficina,25705
EI0605871ES,Gerente de Área,Gerencia,2006-08-27,Oficina,119101
EI0705872ES,Gerente IT,IT,2007-11-26,Híbrido,110863
EI0805873ES,Asistente de Plataforma,Atención al Cliente,2008-08-03,Oficina,24527
EI0805874ES,Gerente de Talento Humano,Talento Humano,2008-10-05,Oficina,116709
EI1605875ES,Ejecutivo Comercial,Comercial,2016-05-13,Oficina,53082
EI0605876ES,Arquitecto de Software,IT,2006-01-17,Híbrido,84414
EI0205877ES,Soporte IT,IT,2002-07-30,Remoto,33185
EI1705878ES,Analista de Datos,IT,2017-08-18,Remoto,55533
EI0205879ES,Desarrollador,IT,2002-01-31,Remoto,59745
EI9805880ES,Analista de Crédito,Crédito,1998-02-02,Oficina,45587
EI2005881ES,Analista de Riesgo,Riesgo,2020-04-17,Oficina,46035
EI0105882ES,Director de Riesgo,Dirección,2001-03-28,Oficina,131410
EI1205883ES,Analista de Crédito,Crédito,2012-12-24,Oficina,35156
EI9305884ES,Director Comercial,Dirección,1993-08-03,Oficina,149777
EI9405885ES,Desarrollador,IT,1994-12-18,Remoto,61692
EI0705886ES,Gerente Comercial,Comercial,2007-11-14,Oficina,109344
EI1305887ES,Desarrollador,IT,2013-12-24,Remoto,62153
EI0205888ES,Analista de Crédito,Crédito,2002-08-22,Oficina,54167
EI9705889ES,Asistente de Plataforma,Atención al Cliente,1997-10-23,Oficina,31175
EI2605890ES,Supervisor de Sucursal,Atención al Cliente,2026-04-16,Oficina,47413
EI9705891ES,Cajero,Atención al Cliente,1997-04-10,Oficina,24273
EI0605892ES,Gerente Comercial,Comercial,2006-07-20,Oficina,99633
EI2405893ES,Gerente Comercial,Comercial,2024-03-22,Oficina,83952
EI9605894ES,Supervisor de Sucursal,Atención al Cliente,1996-06-23,Oficina,46073
EI1605895ES,Asistente Comercial,Comercial,2016-11-26,Híbrido,29769
EI9905896ES,Gerente de Crédito,Crédito,1999-12-21,Híbrido,75411
EI1405897ES,Asistente Comercial,Comercial,2014-02-15,Híbrido,27282
EI9205898ES,Gerente de Operaciones,Operaciones,1992-01-26,Oficina,98319
EI1705899ES,Gerente de Crédito,Crédito,2017-02-21,Híbrido,98513
EI2005900ES,Arquitecto de Software,IT,2020-12-16,Híbrido,109327
EI9705901ES,Ejecutivo Comercial,Comercial,1997-01-31,Híbrido,38250
EI9705902ES,Asistente de Plataforma,Atención al Cliente,1997-01-15,Oficina,25274
EI9105903ES,Gerente Comercial,Comercial,1991-03-10,Oficina,89794
EI1005904ES,Analista de Operaciones,Operaciones,2010-10-25,Oficina,52746
EI0605905ES,Gerente de Talento Humano,Talento Humano,2006-02-10,Oficina,95777
EI0705906ES,Analista de Operaciones,Operaciones,2007-02-27,Oficina,54795
EI9005907ES,Gerente de Área,Gerencia,1990-03-23,Oficina,115966
EI2605908ES,Gerente de Crédito,Crédito,2026-10-04,Oficina,93262
EI9505909ES,Cajero,Atención al Cliente,1995-06-08,Oficina,28873
EI1605910ES,Gerente Comercial,Comercial,2016-04-21,Oficina,80282
EI1305911ES,Desarrollador,IT,2013-11-06,Híbrido,63481
EI9605912ES,Director de Riesgo,Dirección,1996-10-13,Híbrido,122954
EI2005913ES,Gerente de Crédito,Crédito,2020-02-13,Oficina,108341
EI1505914ES,Director Financiero,Dirección,2015-11-10,Oficina,135686
EI0605915ES,Gerente de Crédito,Crédito,2006-10-06,Híbrido,84791
EI1105916ES,Asistente de Crédito,Crédito,2011-11-09,Oficina,26388
EI9205917ES,Gerente Comercial,Comercial,1992-08-10,Oficina,71420
EI1605918ES,Asistente de Crédito,Crédito,2016-02-05,Híbrido,30596
EI0605919ES,Gerente IT,IT,2006-11-26,Híbrido,99582
EI0605920ES,Especialista RRHH,Talento Humano,2006-11-22,Híbrido,58446
EI9205921ES,Director IT,Dirección,1992-11-14,Remoto,153693
EI1605922ES,Director Comercial,Dirección,2016-11-25,Oficina,140257
EI1505923ES,Analista de Riesgo,Riesgo,2015-12-28,Oficina,60370
EI9005924ES,Gerente Comercial,Comercial,1990-01-08,Híbrido,88720
EI2605925ES,Asistente Comercial,Comercial,2026-01-21,Oficina,28558
