numero_empleado,periodo,horas_laborales_normales,horas_extras,ausencias_justificadas,ausencias_no_justificadas,llegadas_tardias,evaluacion_desempeno
EI9306748ES,2025-03,176,4,1,2,1,Needs Improvement
EI9306748ES,2025-04,164,1,1,0,1,Exceeds
EI9306748ES,2025-05,159,4,0,0,2,Meets
EI9306748ES,2025-06,159,8,2,0,2,Meets
EI9306748ES,2025-07,161,8,1,0,0,Exceeds
EI9306748ES,2025-08,157,9,0,0,0,Meets
EI9306748ES,2025-09,159,9,2,0,0,Needs Improvement
EI9306748ES,2025-10,169,3,0,1,3,Meets
EI9306748ES,2025-11,158,4,0,0,0,Needs Improvement
EI9306748ES,2025-12,168,6,0,0,0,Needs Improvement
EI9306748ES,2026-01,179,1,0,0,2,Meets
EI1406749ES,2025-02,166,3,0,0,1,Exceeds
EI1406749ES,2025-03,169,3,0,0,1,Exceeds
EI1406749ES,2025-04,159,5,1,0,1,Exceeds
EI1406749ES,2025-05,167,6,0,0,2,Meets
EI1406749ES,2025-06,157,13,0,1,1,Outstanding
EI1406749ES,2025-07,155,10,3,0,2,Outstanding
EI1406749ES,2025-08,154,3,0,0,1,Outstanding
EI1406749ES,2025-09,168,1,1,1,2,Outstanding
EI1406749ES,2025-10,161,2,0,0,1,Meets
EI1406749ES,2025-11,159,3,0,0,1,Exceeds
EI1406749ES,2025-12,146,12,2,0,0,Meets
EI1406749ES,2026-01,149,8,0,1,0,Meets
EI1206750ES,2025-02,159,8,1,0,0,Outstanding
EI1206750ES,2025-03,168,4,1,0,3,Meets
EI1206750ES,2025-04,151,1,1,0,0,Meets
EI1206750ES,2025-05,164,0,0,0,0,Meets
EI1206750ES,2025-06,150,2,3,0,1,Meets
EI1206750ES,2025-07,157,1,1,0,0,Exceeds
EI1206750ES,2025-08,153,10,2,0,1,Needs Improvement
EI1206750ES,2025-09,162,9,0,0,1,Exceeds
EI1206750ES,2025-10,167,4,1,0,0,Meets
EI1206750ES,2025-11,155,3,0,1,1,Meets
EI1206750ES,2025-12,152,5,0,0,1,Exceeds
EI1206750ES,2026-01,166,12,1,1,0,Meets
EI1406751ES,2025-02,161,25,0,0,0,Meets
EI1406751ES,2025-03,137,2,2,0,0,Meets
EI1406751ES,2025-04,165,8,0,1,1,Meets
EI1406751ES,2025-05,163,1,0,0,1,Meets
EI1406751ES,2025-06,167,4,1,0,0,Exceeds
EI1406751ES,2025-07,155,3,0,0,1,Meets
EI1406751ES,2025-08,169,7,2,0,0,Exceeds
EI1406751ES,2025-09,157,9,1,0,1,Meets
EI1406751ES,2025-10,170,11,1,0,2,Needs Improvement
EI1406751ES,2025-11,149,0,2,0,1,Needs Improvement
EI1406751ES,2025-12,153,1,0,0,1,Outstanding
EI1406751ES,2026-01,149,8,0,0,2,Needs Improvement
EI0706752ES,2025-02,165,1,0,0,1,Meets
EI0706752ES,2025-03,167,12,3,0,5,Meets
EI0706752ES,2025-04,150,8,0,0,2,Meets
EI0706752ES,2025-05,175,11,1,0,2,Exceeds
EI0706752ES,2025-06,163,15,1,0,0,Meets
EI0706752ES,2025-07,163,21,0,0,0,Meets
EI0706752ES,2025-08,162,6,0,1,3,Outstanding
EI0706752ES,2025-09,161,9,1,0,0,Exceeds
EI0706752ES,2025-10,169,3,2,0,0,Exceeds
EI0706752ES,2025-11,164,10,1,0,0,Meets
EI0706752ES,2025-12,161,10,0,0,0,Exceeds
EI0706752ES,2026-01,158,3,0,0,2,Meets
EI9906753ES,2025-02,167,5,2,0,2,Outstanding
EI9906753ES,2025-03,171,12,1,0,1,Outstanding
EI9906753ES,2025-04,177,5,0,0,0,Exceeds
EI9906753ES,2025-05,165,3,0,0,1,Meets
EI9906753ES,2025-06,157,10,1,1,1,Meets
EI9906753ES,2025-07,150,3,0,1,0,Outstanding
EI9906753ES,2025-08,168,4,0,0,0,Exceeds
EI9906753ES,2025-09,152,6,0,0,2,Meets
EI9906753ES,2025-10,179,3,0,0,2,Exceeds
EI9906753ES,2025-11,150,5,1,0,1,Meets
EI9906753ES,2025-12,157,9,0,0,0,Exceeds
EI9906753ES,2026-01,143,3,0,0,1,Meets
EI1106754ES,2025-02,155,2,0,0,1,Meets
EI1106754ES,2025-03,165,8,0,0,2,Meets
EI1106754ES,2025-04,147,11,1,1,1,Meets
EI1106754ES,2025-05,172,5,1,0,0,Meets
EI1106754ES,2025-06,159,23,1,0,0,Outstanding
EI1106754ES,2025-07,163,5,0,0,0,Meets
EI1106754ES,2025-08,158,11,1,1,0,Meets
EI1106754ES,2025-09,173,6,0,0,2,Meets
EI1106754ES,2025-10,156,6,1,1,1,Meets
EI1106754ES,2025-11,158,2,0,0,1,Exceeds
EI1106754ES,2025-12,156,3,1,0,1,Meets
EI1106754ES,2026-01,160,9,0,0,1,Meets
EI2306755ES,2025-02,152,7,1,1,1,Needs Improvement
EI2306755ES,2025-03,154,9,0,1,1,Meets
EI2306755ES,2025-04,154,6,1,0,0,Meets
EI2306755ES,2025-05,168,8,0,0,1,Meets
EI2306755ES,2025-06,159,11,2,0,1,Meets
EI2306755ES,2025-07,180,4,2,0,1,Outstanding
EI2306755ES,2025-08,165,14,0,0,1,Exceeds
EI2306755ES,2025-09,166,11,0,1,1,Meets
EI2306755ES,2025-10,150,3,0,0,0,Exceeds
EI2306755ES,2025-11,164,1,0,0,1,Meets
EI2306755ES,2025-12,163,1,0,0,0,Meets
EI2306755ES,2026-01,158,4,1,0,1,Exceeds
EI1506756ES,2025-02,158,4,1,0,0,Exceeds
EI1506756ES,2025-03,167,6,0,0,0,Meets
EI1506756ES,2025-04,149,1,1,1,0,Meets
EI1506756ES,2025-05,174,5,0,0,1,Meets
EI1506756ES,2025-06,159,3,1,1,1,Meets
EI1506756ES,2025-07,157,6,0,0,1,Exceeds
EI1506756ES,2025-08,161,2,0,1,3,Needs Improvement
EI1506756ES,2025-09,170,8,1,0,2,Meets
EI1506756ES,2025-10,159,5,0,0,1,Meets
EI1506756ES,2025-11,152,14,1,0,0,Exceeds
EI1506756ES,2025-12,151,4,3,0,0,Exceeds
EI1506756ES,2026-01,166,12,0,1,1,Exceeds
EI9306757ES,2025-02,172,2,1,0,0,Exceeds
EI9306757ES,2025-03,152,10,2,0,2,Meets
EI9306757ES,2025-04,166,4,0,0,1,Outstanding
EI9306757ES,2025-05,163,3,0,0,1,Exceeds
EI9306757ES,2025-06,165,2,0,0,2,Meets
EI9306757ES,2025-07,162,4,1,0,1,Meets
EI9306757ES,2025-08,152,11,0,0,1,Exceeds
EI9306757ES,2025-09,165,8,0,0,1,Exceeds
EI9306757ES,2025-10,152,7,0,0,2,Exceeds
EI9306757ES,2025-11,152,5,1,0,0,Meets
EI9306757ES,2025-12,171,10,1,0,3,Meets
EI9306757ES,2026-01,154,7,3,0,1,Needs Improvement
EI1006758ES,2025-02,152,6,0,1,2,Meets
EI1006758ES,2025-03,153,8,0,0,0,Exceeds
EI1006758ES,2025-04,161,4,0,0,2,Exceeds
EI1006758ES,2025-05,156,3,3,0,0,Outstanding
EI1006758ES,2025-06,164,3,1,0,1,Exceeds
EI1006758ES,2025-07,164,1,0,1,0,Meets
EI1006758ES,2025-08,171,4,0,1,0,Meets
EI1006758ES,2025-09,156,5,0,0,0,Meets
EI1006758ES,2025-10,155,4,1,0,0,Outstanding
EI1006758ES,2025-11,156,6,0,0,1,Meets
EI1006758ES,2025-12,160,5,1,0,0,Meets
EI1006758ES,2026-01,182,1,0,0,1,Meets
EI9306759ES,2025-02,161,0,0,0,1,Exceeds
EI9306759ES,2025-03,145,9,0,0,3,Meets
EI9306759ES,2025-04,166,9,1,1,4,Meets
EI9306759ES,2025-05,165,8,0,0,0,Outstanding
EI9306759ES,2025-06,168,2,0,0,0,Outstanding
EI9306759ES,2025-07,166,4,0,0,1,Exceeds
EI9306759ES,2025-08,161,8,0,0,1,Exceeds
EI9306759ES,2025-09,141,9,0,1,2,Meets
EI9306759ES,2025-10,156,8,1,0,2,Exceeds
EI9306759ES,2025-11,163,1,1,1,2,Meets
EI9306759ES,2025-12,155,6,1,0,1,Meets
EI9306759ES,2026-01,149,0,0,0,2,Meets
EI9406760ES,2025-02,160,8,0,0,3,Exceeds
EI9406760ES,2025-03,161,4,1,1,3,Needs Improvement
EI9406760ES,2025-04,168,0,0,0,1,Exceeds
EI9406760ES,2025-05,156,7,0,0,0,Outstanding
EI9406760ES,2025-06,159,1,0,1,0,Meets
EI9406760ES,2025-07,143,5,1,0,0,Meets
EI9406760ES,2025-08,158,4,0,2,1,Outstanding
EI9406760ES,2025-09,170,10,0,0,2,Exceeds
EI9406760ES,2025-10,164,4,0,0,0,Meets
EI9406760ES,2025-11,154,8,3,0,1,Meets
EI9406760ES,2025-12,152,7,0,0,1,Outstanding
EI9406760ES,2026-01,156,0,0,1,1,Meets
EI9906761ES,2025-02,145,20,1,0,0,Meets
EI9906761ES,2025-03,158,0,4,0,1,Exceeds
EI9906761ES,2025-04,162,3,1,1,0,Meets
EI9906761ES,2025-05,172,16,1,0,0,Meets
EI9906761ES,2025-06,161,9,1,0,0,Meets
EI9906761ES,2025-07,158,3,1,0,0,Meets
EI9906761ES,2025-08,151,2,1,1,1,Meets
EI9906761ES,2025-09,152,6,1,0,0,Meets
EI9906761ES,2025-10,133,3,1,0,1,Exceeds
EI9906761ES,2025-11,161,3,1,0,1,Meets
EI9906761ES,2025-12,160,16,0,0,0,Exceeds
EI9906761ES,2026-01,153,7,0,0,0,Meets
EI0206762ES,2025-02,171,20,0,0,1,Meets
EI0206762ES,2025-03,156,3,0,0,1,Meets
EI0206762ES,2025-04,174,7,1,0,0,Outstanding
EI0206762ES,2025-05,179,1,0,0,0,Meets
EI0206762ES,2025-06,165,3,2,0,2,Meets
EI0206762ES,2025-07,172,0,0,0,3,Exceeds
EI0206762ES,2025-08,165,6,0,0,3,Meets
EI0206762ES,2025-09,169,4,0,0,4,Exceeds
EI0206762ES,2025-10,171,13,0,1,2,Meets
EI0206762ES,2025-11,162,0,0,1,0,Exceeds
EI0206762ES,2025-12,163,3,4,0,0,Needs Improvement
EI0206762ES,2026-01,171,3,1,0,0,Meets
EI2406763ES,2025-02,162,9,0,0,0,Meets
EI2406763ES,2025-03,156,5,0,0,2,Meets
EI2406763ES,2025-04,160,7,0,1,0,Meets
EI2406763ES,2025-05,155,0,1,0,0,Meets
EI2406763ES,2025-06,161,4,1,0,0,Meets
EI2406763ES,2025-07,157,13,1,0,2,Exceeds
EI2406763ES,2025-08,154,2,0,1,1,Meets
EI2406763ES,2025-09,164,5,0,0,2,Meets
EI2406763ES,2025-10,164,5,0,0,1,Outstanding
EI2406763ES,2025-11,162,2,2,0,1,Exceeds
EI2406763ES,2025-12,162,5,0,0,2,Exceeds
EI2406763ES,2026-01,143,3,0,1,0,Outstanding
EI2506764ES,2025-02,163,6,0,0,1,Exceeds
EI2506764ES,2025-03,159,10,1,0,1,Exceeds
EI2506764ES,2025-04,158,9,1,0,2,Meets
EI2506764ES,2025-05,169,1,0,1,0,Outstanding
EI2506764ES,2025-06,166,2,0,0,3,Exceeds
EI2506764ES,2025-07,156,6,0,0,1,Outstanding
EI2506764ES,2025-08,152,11,0,1,0,Meets
EI2506764ES,2025-09,168,11,2,0,0,Meets
EI2506764ES,2025-10,161,5,1,0,2,Outstanding
EI2506764ES,2025-11,142,5,1,0,2,Meets
EI2506764ES,2025-12,150,3,0,0,1,Exceeds
EI2506764ES,2026-01,157,2,1,0,1,Meets
EI0206765ES,2025-02,158,7,1,0,0,Meets
EI0206765ES,2025-03,159,4,2,1,1,Meets
EI0206765ES,2025-04,165,1,1,0,2,Meets
EI0206765ES,2025-05,162,5,0,0,1,Meets
EI0206765ES,2025-06,162,8,0,1,3,Meets
EI0206765ES,2025-07,174,0,0,0,1,Meets
EI0206765ES,2025-08,159,8,1,0,0,Exceeds
EI0206765ES,2025-09,144,4,0,0,4,Meets
EI0206765ES,2025-10,158,5,0,0,0,Needs Improvement
EI0206765ES,2025-11,145,2,0,0,0,Outstanding
EI0206765ES,2025-12,158,7,0,0,1,Exceeds
EI0206765ES,2026-01,157,4,1,0,1,Meets
EI0506766ES,2025-02,157,8,2,0,0,Meets
EI0506766ES,2025-03,153,3,2,0,1,Exceeds
EI0506766ES,2025-04,153,6,2,0,2,Meets
EI0506766ES,2025-05,159,3,1,0,0,Outstanding
EI0506766ES,2025-06,164,3,2,0,0,Meets
EI0506766ES,2025-07,157,4,0,0,2,Meets
EI0506766ES,2025-08,155,7,2,0,1,Exceeds
EI0506766ES,2025-09,165,6,1,0,0,Meets
EI0506766ES,2025-10,171,4,1,0,0,Exceeds
EI0506766ES,2025-11,163,6,0,1,1,Meets
EI0506766ES,2025-12,165,7,2,0,1,Meets
EI0506766ES,2026-01,171,5,1,0,0,Exceeds
EI9106767ES,2025-02,181,0,0,2,3,Meets
EI9106767ES,2025-03,140,5,3,0,0,Meets
EI9106767ES,2025-04,166,5,1,0,3,Meets
EI9106767ES,2025-05,159,6,0,1,1,Meets
EI9106767ES,2025-06,162,9,0,0,0,Exceeds
EI9106767ES,2025-07,150,2,0,0,0,Exceeds
EI9106767ES,2025-08,141,7,0,0,0,Meets
EI9106767ES,2025-09,142,6,3,0,2,Needs Improvement
EI9106767ES,2025-10,158,5,0,0,3,Exceeds
EI9106767ES,2025-11,158,7,2,0,3,Exceeds
EI9106767ES,2025-12,161,12,0,0,1,Outstanding
EI9106767ES,2026-01,139,10,0,0,0,Outstanding
EI0406768ES,2025-02,154,3,2,1,0,Exceeds
EI0406768ES,2025-03,157,4,0,0,0,Outstanding
EI0406768ES,2025-04,160,6,1,0,0,Exceeds
EI0406768ES,2025-05,160,3,0,0,1,Exceeds
EI0406768ES,2025-06,161,3,2,0,1,Meets
EI0406768ES,2025-07,157,3,1,0,0,Meets
EI0406768ES,2025-08,165,0,0,1,0,Meets
EI0406768ES,2025-09,157,5,1,0,2,Exceeds
EI0406768ES,2025-10,154,1,1,0,2,Meets
EI0406768ES,2025-11,162,4,1,0,0,Exceeds
EI0406768ES,2025-12,161,2,2,0,4,Needs Improvement
EI0406768ES,2026-01,145,5,0,0,0,Meets
EI1806769ES,2025-02,162,6,0,0,1,Outstanding
EI1806769ES,2025-03,148,9,0,0,0,Exceeds
EI1806769ES,2025-04,174,5,0,0,0,Meets
EI1806769ES,2025-05,157,13,2,0,0,Meets
EI1806769ES,2025-06,162,1,0,0,1,Meets
EI1806769ES,2025-07,170,1,2,0,1,Meets
EI1806769ES,2025-08,168,6,1,0,0,Meets
EI1806769ES,2025-09,156,7,2,0,0,Meets
EI1806769ES,2025-10,162,6,1,0,0,Meets
EI1806769ES,2025-11,153,3,0,0,3,Exceeds
EI1806769ES,2025-12,168,8,0,0,2,Outstanding
EI1806769ES,2026-01,165,1,0,0,0,Exceeds
EI1406770ES,2025-02,157,4,1,1,0,Exceeds
EI1406770ES,2025-03,160,5,0,0,0,Meets
EI1406770ES,2025-04,162,4,1,0,1,Meets
EI1406770ES,2025-05,163,4,0,1,1,Meets
EI1406770ES,2025-06,157,6,1,1,0,Exceeds
EI1406770ES,2025-07,163,6,0,0,1,Meets
EI1406770ES,2025-08,159,1,2,0,2,Meets
EI1406770ES,2025-09,160,1,0,0,3,Exceeds
EI1406770ES,2025-10,155,2,0,0,1,Exceeds
EI1406770ES,2025-11,165,7,0,0,0,Exceeds
EI1406770ES,2025-12,160,11,0,0,1,Exceeds
EI1406770ES,2026-01,161,6,1,0,1,Exceeds
EI0506771ES,2025-02,160,3,0,0,0,Meets
EI0506771ES,2025-03,166,8,0,0,0,Outstanding
EI0506771ES,2025-04,155,9,0,0,1,Meets
EI0506771ES,2025-05,159,7,2,0,0,Meets
EI0506771ES,2025-06,167,1,2,0,0,Exceeds
EI0506771ES,2025-07,164,7,0,0,2,Outstanding
EI0506771ES,2025-08,147,2,0,0,0,Meets
EI0506771ES,2025-09,167,10,3,0,1,Exceeds
EI0506771ES,2025-10,157,7,0,0,0,Exceeds
EI0506771ES,2025-11,161,4,1,0,2,Exceeds
EI0506771ES,2025-12,166,8,1,1,2,Outstanding
EI0506771ES,2026-01,156,4,1,0,1,Meets
EI2206772ES,2025-02,163,9,2,1,1,Meets
EI2206772ES,2025-03,163,12,2,0,1,Meets
EI2206772ES,2025-04,164,6,1,0,1,Meets
EI2206772ES,2025-05,164,2,0,0,1,Exceeds
EI2206772ES,2025-06,163,9,0,0,2,Exceeds
EI2206772ES,2025-07,157,9,1,0,1,Meets
EI2206772ES,2025-08,178,22,0,0,1,Meets
EI2206772ES,2025-09,170,12,1,0,0,Exceeds
EI2206772ES,2025-10,167,6,0,0,0,Exceeds
EI2206772ES,2025-11,174,9,0,0,1,Meets
EI2206772ES,2025-12,160,4,0,0,0,Meets
EI2206772ES,2026-01,160,5,0,0,0,Exceeds
EI0106773ES,2025-02,165,12,3,0,2,Needs Improvement
EI0106773ES,2025-03,148,3,0,0,0,Exceeds
EI0106773ES,2025-04,156,6,1,0,1,Meets
EI0106773ES,2025-05,165,9,2,0,1,Meets
EI0106773ES,2025-06,156,5,0,0,1,Outstanding
EI0106773ES,2025-07,153,10,3,0,0,Exceeds
EI0106773ES,2025-08,161,10,0,1,2,Exceeds
EI0106773ES,2025-09,171,9,1,0,2,Meets
EI0106773ES,2025-10,164,8,0,0,0,Exceeds
EI0106773ES,2025-11,160,2,1,0,1,Meets
EI0106773ES,2025-12,163,9,0,0,0,Meets
EI0106773ES,2026-01,158,2,0,1,2,Meets
EI0806774ES,2025-02,153,2,1,1,2,Meets
EI0806774ES,2025-03,157,3,0,1,2,Meets
EI0806774ES,2025-04,155,8,0,0,1,Exceeds
EI0806774ES,2025-05,145,2,1,0,0,Meets
EI0806774ES,2025-06,162,5,2,0,1,Exceeds
EI0806774ES,2025-07,168,6,1,1,0,Meets
EI0806774ES,2025-08,153,4,0,0,0,Meets
EI0806774ES,2025-09,161,2,1,0,0,Meets
EI0806774ES,2025-10,159,6,1,0,0,Meets
EI0806774ES,2025-11,171,4,1,0,2,Meets
EI0806774ES,2025-12,172,5,0,0,1,Needs Improvement
EI0806774ES,2026-01,169,1,0,0,0,Meets
EI0506775ES,2025-02,163,9,2,1,2,Meets
EI0506775ES,2025-03,155,3,0,0,3,Meets
EI0506775ES,2025-04,167,7,1,0,0,Meets
EI0506775ES,2025-05,159,6,1,0,0,Meets
EI0506775ES,2025-06,159,6,0,0,0,Exceeds
EI0506775ES,2025-07,164,8,1,0,3,Meets
EI0506775ES,2025-08,163,9,1,0,0,Meets
EI0506775ES,2025-09,150,11,1,0,0,Meets
EI0506775ES,2025-10,149,10,0,0,1,Exceeds
EI0506775ES,2025-11,152,9,0,1,0,Outstanding
EI0506775ES,2025-12,168,2,1,0,1,Meets
EI0506775ES,2026-01,160,2,0,0,1,Exceeds
EI1006776ES,2025-02,171,5,0,0,0,Meets
EI1006776ES,2025-03,153,2,0,0,1,Meets
EI1006776ES,2025-04,168,8,2,0,0,Meets
EI1006776ES,2025-05,156,4,0,0,0,Exceeds
EI1006776ES,2025-06,180,5,1,1,3,Needs Improvement
EI1006776ES,2025-07,159,5,2,1,1,Meets
EI1006776ES,2025-08,168,7,0,0,0,Exceeds
EI1006776ES,2025-09,159,6,2,1,0,Outstanding
EI1006776ES,2025-10,148,1,0,0,0,Exceeds
EI1006776ES,2025-11,153,1,1,1,1,Meets
EI1006776ES,2025-12,154,1,0,0,1,Meets
EI1006776ES,2026-01,160,1,0,0,0,Exceeds
EI9206777ES,2025-02,170,3,0,0,1,Needs Improvement
EI9206777ES,2025-03,155,1,0,1,0,Exceeds
EI9206777ES,2025-04,158,3,1,0,2,Meets
EI9206777ES,2025-05,175,4,1,0,1,Meets
EI9206777ES,2025-06,154,3,1,0,2,Meets
EI9206777ES,2025-07,165,7,0,0,1,Exceeds
EI9206777ES,2025-08,154,1,1,0,1,Meets
EI9206777ES,2025-09,155,3,0,0,0,Exceeds
EI9206777ES,2025-10,150,6,0,0,2,Meets
EI9206777ES,2025-11,155,22,0,0,1,Exceeds
EI9206777ES,2025-12,162,9,0,0,0,Meets
EI9206777ES,2026-01,158,9,1,0,1,Meets
EI0406778ES,2025-02,146,4,1,0,1,Meets
EI0406778ES,2025-03,167,8,1,0,0,Exceeds
EI0406778ES,2025-04,148,0,0,0,3,Meets
EI0406778ES,2025-05,160,0,0,1,1,Outstanding
EI0406778ES,2025-06,150,2,0,0,1,Exceeds
EI0406778ES,2025-07,162,7,0,1,1,Meets
EI0406778ES,2025-08,166,3,0,0,0,Meets
EI0406778ES,2025-09,160,17,0,0,0,Meets
EI0406778ES,2025-10,170,0,0,0,1,Meets
EI0406778ES,2025-11,154,1,1,0,0,Exceeds
EI0406778ES,2025-12,177,4,2,0,0,Meets
EI0406778ES,2026-01,154,6,0,0,2,Exceeds
EI0006779ES,2025-02,168,1,0,0,1,Meets
EI0006779ES,2025-03,157,6,0,0,1,Exceeds
EI0006779ES,2025-04,161,2,0,1,0,Outstanding
EI0006779ES,2025-05,172,5,2,0,1,Exceeds
EI0006779ES,2025-06,155,4,0,1,1,Meets
EI0006779ES,2025-07,164,1,0,0,1,Meets
EI0006779ES,2025-08,152,3,0,0,1,Meets
EI0006779ES,2025-09,176,8,0,0,3,Meets
EI0006779ES,2025-10,168,7,2,0,1,Exceeds
EI0006779ES,2025-11,162,4,2,0,0,Meets
EI0006779ES,2025-12,149,0,2,1,2,Exceeds
EI0006779ES,2026-01,160,5,1,0,2,Meets
EI1906780ES,2025-02,156,5,2,0,2,Meets
EI1906780ES,2025-03,165,7,0,0,0,Exceeds
EI1906780ES,2025-04,155,2,0,0,0,Exceeds
EI1906780ES,2025-05,168,1,0,0,1,Meets
EI1906780ES,2025-06,148,10,0,0,2,Meets
EI1906780ES,2025-07,158,5,0,0,1,Exceeds
EI1906780ES,2025-08,162,2,0,0,1,Exceeds
EI1906780ES,2025-09,167,3,2,0,1,Meets
EI1906780ES,2025-10,172,4,0,0,1,Meets
EI1906780ES,2025-11,153,10,0,0,1,Meets
EI1906780ES,2025-12,155,9,2,0,0,Meets
EI1906780ES,2026-01,153,1,1,0,0,Exceeds
EI1406781ES,2025-02,157,3,0,0,1,Exceeds
EI1406781ES,2025-03,156,7,0,1,1,Meets
EI1406781ES,2025-04,151,4,2,0,1,Meets
EI1406781ES,2025-05,160,0,2,0,0,Meets
EI1406781ES,2025-06,171,11,0,0,0,Outstanding
EI1406781ES,2025-07,161,7,3,0,1,Exceeds
EI1406781ES,2025-08,165,5,0,0,1,Meets
EI1406781ES,2025-09,155,4,0,1,1,Exceeds
EI1406781ES,2025-10,167,2,0,0,2,Outstanding
EI1406781ES,2025-11,168,1,0,0,1,Meets
EI1406781ES,2025-12,169,8,0,0,0,Meets
EI1406781ES,2026-01,174,13,0,0,1,Exceeds
EI0506782ES,2025-02,154,1,0,0,2,Meets
EI0506782ES,2025-03,163,8,0,0,1,Meets
EI0506782ES,2025-04,167,10,1,1,1,Meets
EI0506782ES,2025-05,161,5,1,1,1,Exceeds
EI0506782ES,2025-06,138,0,1,0,0,Exceeds
EI0506782ES,2025-07,164,6,2,0,1,Meets
EI0506782ES,2025-08,158,3,0,0,2,Needs Improvement
EI0506782ES,2025-09,155,3,0,1,0,Meets
EI0506782ES,2025-10,152,3,1,1,3,Outstanding
EI0506782ES,2025-11,146,16,1,0,0,Outstanding
EI0506782ES,2025-12,166,10,3,0,0,Meets
EI0506782ES,2026-01,159,4,0,1,0,Meets
EI1106783ES,2025-02,157,4,1,0,2,Exceeds
EI1106783ES,2025-03,171,7,1,0,0,Exceeds
EI1106783ES,2025-04,164,4,0,0,0,Exceeds
EI1106783ES,2025-05,175,1,0,0,1,Outstanding
EI1106783ES,2025-06,165,14,1,0,0,Outstanding
EI1106783ES,2025-07,166,7,1,0,0,Meets
EI1106783ES,2025-08,164,5,1,0,0,Exceeds
EI1106783ES,2025-09,167,5,1,1,1,Outstanding
EI1106783ES,2025-10,166,4,1,1,0,Meets
EI1106783ES,2025-11,161,1,0,0,0,Exceeds
EI1106783ES,2025-12,159,3,1,1,2,Meets
EI1106783ES,2026-01,154,14,1,0,2,Meets
EI0106784ES,2025-02,166,8,0,0,1,Meets
EI0106784ES,2025-03,166,2,0,0,2,Exceeds
EI0106784ES,2025-04,158,9,0,1,2,Meets
EI0106784ES,2025-05,153,9,0,0,2,Meets
EI0106784ES,2025-06,164,1,0,1,2,Exceeds
EI0106784ES,2025-07,169,12,0,0,1,Meets
EI0106784ES,2025-08,131,4,0,1,1,Exceeds
EI0106784ES,2025-09,156,5,1,0,0,Outstanding
EI0106784ES,2025-10,158,1,0,2,0,Exceeds
EI0106784ES,2025-11,142,9,1,0,0,Meets
EI0106784ES,2025-12,159,10,0,0,0,Meets
EI0106784ES,2026-01,159,2,0,0,0,Outstanding
EI0206785ES,2025-02,149,2,1,0,3,Needs Improvement
EI0206785ES,2025-03,163,3,1,0,1,Exceeds
EI0206785ES,2025-04,148,3,0,0,0,Exceeds
EI0206785ES,2025-05,155,9,0,1,0,Meets
EI0206785ES,2025-06,162,6,0,0,1,Exceeds
EI0206785ES,2025-07,164,4,3,0,4,Meets
EI0206785ES,2025-08,160,5,0,0,0,Exceeds
EI0206785ES,2025-09,144,6,0,0,0,Meets
EI0206785ES,2025-10,158,9,0,0,0,Meets
EI0206785ES,2025-11,157,2,0,1,0,Exceeds
EI0206785ES,2025-12,158,3,0,1,0,Exceeds
EI0206785ES,2026-01,174,3,1,1,2,Exceeds
EI9406786ES,2025-02,158,4,0,0,4,Meets
EI9406786ES,2025-03,156,5,0,0,0,Meets
EI9406786ES,2025-04,154,2,0,0,0,Meets
EI9406786ES,2025-05,152,5,0,0,0,Meets
EI9406786ES,2025-06,157,8,1,1,0,Needs Improvement
EI9406786ES,2025-07,154,6,0,1,2,Meets
EI9406786ES,2025-08,143,8,0,1,0,Outstanding
EI9406786ES,2025-09,167,5,1,0,0,Outstanding
EI9406786ES,2025-10,160,3,1,0,0,Outstanding
EI9406786ES,2025-11,154,4,1,0,0,Exceeds
EI9406786ES,2025-12,160,9,0,0,5,Exceeds
EI9406786ES,2026-01,159,1,0,1,0,Needs Improvement
EI0606787ES,2025-02,162,8,0,0,0,Meets
EI0606787ES,2025-03,157,7,2,0,0,Needs Improvement
EI0606787ES,2025-04,162,11,1,0,3,Meets
EI0606787ES,2025-05,173,6,1,0,1,Exceeds
EI0606787ES,2025-06,164,2,1,0,2,Needs Improvement
EI0606787ES,2025-07,168,4,2,0,0,Meets
EI0606787ES,2025-08,157,3,2,0,0,Exceeds
EI0606787ES,2025-09,175,7,0,0,1,Exceeds
EI0606787ES,2025-10,154,11,0,0,2,Meets
EI0606787ES,2025-11,154,7,1,0,1,Meets
EI0606787ES,2025-12,157,10,0,0,0,Meets
EI0606787ES,2026-01,160,11,1,0,0,Exceeds
EI9606788ES,2025-02,162,8,0,0,2,Meets
EI9606788ES,2025-03,163,8,1,0,1,Exceeds
EI9606788ES,2025-04,173,7,1,0,2,Exceeds
EI9606788ES,2025-05,149,23,0,0,2,Exceeds
EI9606788ES,2025-06,153,6,3,0,3,Meets
EI9606788ES,2025-07,159,1,0,0,1,Exceeds
EI9606788ES,2025-08,166,7,1,1,1,Meets
EI9606788ES,2025-09,153,8,2,1,1,Needs Improvement
EI9606788ES,2025-10,172,2,1,0,1,Needs Improvement
EI9606788ES,2025-11,151,2,1,0,0,Meets
EI9606788ES,2025-12,141,5,2,1,1,Meets
EI9606788ES,2026-01,146,14,0,0,1,Exceeds
EI0606789ES,2025-02,161,6,0,0,2,Meets
EI0606789ES,2025-03,173,1,1,0,0,Exceeds
EI0606789ES,2025-04,162,6,0,0,1,Exceeds
EI0606789ES,2025-05,166,2,1,0,2,Meets
EI0606789ES,2025-06,173,1,0,0,0,Meets
