numero_empleado,titulo,departamento,fecha_ingreso,modalidad_trabajo,salario_bruto_anual_eur
EI1806443ES,Analista de Credito,Credito,7/17/2018,Hibrido,39398
EI9406444ES,Asistente de Plataforma,Atencion al Cliente,3/10/1994,Oficina,23914
EI2606445ES,Asistente Comercial,Comercial,12/29/2026,Hibrido,27934
EI1906446ES,Gerente de Credito,Credito,12/9/2019,Oficina,74626
EI9806447ES,Asistente de Credito,Credito,12/15/1998,Hibrido,30215
EI1706448ES,Analista de Riesgo,Riesgo,8/27/2017,Oficina,48754
EI1506449ES,Asistente Comercial,Comercial,12/4/2015,Oficina,34726
EI1806450ES,Gerente de Operaciones,Operaciones,6/13/2018,Oficina,91436
EI0706451ES,Ejecutivo Comercial,Comercial,2/23/2007,Hibrido,58302
EI1606452ES,Analista de Credito,Credito,2/27/2016,Hibrido,56756
EI9706453ES,Asistente de Credito,Credito,10/9/1997,Hibrido,27750
EI0006454ES,Gerente de Credito,Credito,5/24/2000,Hibrido,105209
EI1506455ES,Gerente de Riesgo,Riesgo,7/6/2015,Oficina,96387
EI1806456ES,Gerente IT,IT,1/15/2018,Hibrido,125505
EI2006457ES,Asistente Comercial,Comercial,5/11/2020,Oficina,25266
EI9506458ES,Analista de Credito,Credito,9/9/1995,Oficina,44189
EI9006459ES,Desarrollador,IT,2/6/1990,Remoto,64808
EI9706460ES,Asistente Comercial,Comercial,12/21/1997,Oficina,33394
EI0806461ES,Analista de Riesgo,Riesgo,5/25/2008,Oficina,46269
EI2006462ES,Ejecutivo Comercial,Comercial,4/4/2020,Oficina,51953
EI0106463ES,Director de Riesgo,Direccion,7/18/2001,Hibrido,133676
EI9406464ES,Asistente de Plataforma,Atencion al Cliente,8/7/1994,Oficina,31631
EI0906465ES,Ejecutivo Comercial,Comercial,7/26/2009,Hibrido,55063
EI9106466ES,Supervisor de Sucursal,Atencion al Cliente,9/3/1991,Oficina,51637
EI2406467ES,Analista de Credito,Credito,10/23/2024,Hibrido,46861
EI0206468ES,Gerente de Area,Gerencia,10/2/2002,Oficina,106324
EI1706469ES,Analista de Operaciones,Operaciones,10/27/2017,Hibrido,39376
EI9006470ES,Analista de Riesgo,Riesgo,12/8/1990,Hibrido,54737
EI0506471ES,Cajero,Atencion al Cliente,4/2/2005,Oficina,28727
EI1506472ES,Gerente de Credito,Credito,11/29/2015,Oficina,92766
EI1806473ES,Supervisor de Sucursal,Atencion al Cliente,6/3/2018,Oficina,52139
EI0606474ES,Asistente Comercial,Comercial,9/28/2006,Hibrido,34974
EI1806475ES,Ejecutivo Comercial,Comercial,5/1/2018,Oficina,35270
EI2606476ES,Analista de Riesgo,Riesgo,3/9/2026,Hibrido,69632
EI0406477ES,Ejecutivo Comercial,Comercial,8/28/2004,Hibrido,41865
EI9406478ES,Asistente Comercial,Comercial,4/24/1994,Hibrido,32705
EI9206479ES,Analista de Credito,Credito,1/5/1992,Hibrido,43474
EI2606480ES,Gerente Comercial,Comercial,1/1/2026,Oficina,106008
EI9106481ES,Gerente de Area,Gerencia,9/9/1991,Hibrido,128791
EI9606482ES,Analista de Operaciones,Operaciones,2/13/1996,Hibrido,53038
EI0206483ES,Cajero,Atencion al Cliente,4/29/2002,Oficina,24333
EI2206484ES,Analista RRHH,Talento Humano,9/25/2022,Hibrido,43171
EI0906485ES,Supervisor de Sucursal,Atencion al Cliente,6/14/2009,Oficina,49080
EI1606486ES,Analista de Riesgo,Riesgo,6/3/2016,Hibrido,57658
EI9006487ES,Ejecutivo Comercial,Comercial,9/26/1990,Oficina,48388
EI2106488ES,Analista de Operaciones,Operaciones,5/31/2021,Oficina,56052
EI1606489ES,Analista de Credito,Credito,3/17/2016,Oficina,36687
EI1706490ES,Analista de Operaciones,Operaciones,11/13/2017,Oficina,49428
EI9106491ES,Gerente Comercial,Comercial,3/8/1991,Hibrido,84083
EI9406492ES,Analista de Riesgo,Riesgo,8/9/1994,Hibrido,51033
EI0606493ES,Ejecutivo Comercial,Comercial,1/30/2006,Hibrido,48724
EI9006494ES,Analista de Riesgo,Riesgo,1/1/1990,Hibrido,61385
EI1406495ES,Gerente de Credito,Credito,5/8/2014,Hibrido,103107
EI2006496ES,Gerente Comercial,Comercial,10/13/2020,Hibrido,76286
EI1906497ES,Ejecutivo Comercial,Comercial,9/15/2019,Hibrido,44585
EI2206498ES,Soporte IT,IT,6/10/2022,Hibrido,41191
EI0206499ES,Gerente Comercial,Comercial,9/29/2002,Hibrido,83597
EI1806500ES,Soporte IT,IT,9/11/2018,Remoto,37126
EI0206501ES,Gerente de Talento Humano,Talento Humano,6/25/2002,Oficina,101247
EI2506502ES,Analista de Riesgo,Riesgo,1/21/2025,Hibrido,53400
EI1506503ES,Asistente Comercial,Comercial,11/13/2015,Hibrido,28757
EI0306504ES,Desarrollador,IT,12/12/2003,Hibrido,42985
EI2306505ES,Asistente Comercial,Comercial,8/14/2023,Oficina,29330
EI9306506ES,Director IT,Direccion,3/27/1993,Hibrido,150908
EI2506507ES,Ejecutivo Comercial,Comercial,12/15/2025,Oficina,49604
EI9106508ES,Asistente de Plataforma,Atencion al Cliente,6/30/1991,Oficina,25130
EI9206509ES,Ejecutivo Comercial,Comercial,7/1/1992,Oficina,57363
EI0406510ES,Analista RRHH,Talento Humano,7/9/2004,Hibrido,46072
EI2306511ES,Arquitecto de Software,IT,11/23/2023,Remoto,94667
EI1806512ES,Director Financiero,Direccion,3/23/2018,Oficina,146953
EI1906513ES,Soporte IT,IT,1/6/2019,Hibrido,34710
EI1506514ES,Analista de Datos,IT,2/2/2015,Remoto,48392
EI0406515ES,Gerente de Area,Gerencia,6/29/2004,Hibrido,123564
EI9006516ES,Cajero,Atencion al Cliente,11/7/1990,Oficina,27898
EI9006517ES,Gerente de Credito,Credito,12/23/1990,Oficina,75207
EI1406518ES,Analista de Operaciones,Operaciones,8/22/2014,Hibrido,53943
EI0406519ES,Asistente Comercial,Comercial,12/16/2004,Oficina,26377
EI2406520ES,Cajero,Atencion al Cliente,1/19/2024,Oficina,24408
EI1206521ES,Asistente de Credito,Credito,8/5/2012,Oficina,31043
EI1106522ES,Asistente Comercial,Comercial,12/20/2011,Hibrido,32531
EI0606523ES,Asistente Comercial,Comercial,11/14/2006,Oficina,32779
EI0706524ES,Gerente de Credito,Credito,5/17/2007,Hibrido,91466
EI9206525ES,Cajero,Atencion al Cliente,4/25/1992,Oficina,29744
EI2306526ES,Gerente de Operaciones,Operaciones,7/11/2023,Oficina,107686
EI0306527ES,Ejecutivo Comercial,Comercial,8/22/2003,Hibrido,57282
EI1806528ES,Gerente Comercial,Comercial,3/18/2018,Hibrido,109002
EI1206529ES,Analista de Credito,Credito,10/26/2012,Hibrido,54587
EI2306530ES,Supervisor de Sucursal,Atencion al Cliente,2/20/2023,Oficina,43015
EI9406531ES,Arquitecto de Software,IT,9/16/1994,Hibrido,105207
EI9606532ES,Asistente de Credito,Credito,10/2/1996,Oficina,28214
EI0906533ES,Analista de Operaciones,Operaciones,9/22/2009,Hibrido,57270
EI1106534ES,Director Financiero,Direccion,5/22/2011,Oficina,166796
EI9906535ES,Ejecutivo Comercial,Comercial,11/11/1999,Hibrido,39064
EI0206536ES,Analista de Riesgo,Riesgo,7/23/2002,Hibrido,68389
EI1006537ES,Director IT,Direccion,9/15/2010,Remoto,178074
EI2006538ES,Gerente Comercial,Comercial,4/15/2020,Oficina,97097
EI0006539ES,Analista de Operaciones,Operaciones,12/28/2000,Hibrido,47858
EI0406540ES,Asistente de Credito,Credito,1/18/2004,Hibrido,25674
EI0106541ES,Analista de Credito,Credito,11/20/2001,Hibrido,51246
EI0206542ES,Supervisor de Sucursal,Atencion al Cliente,3/25/2002,Oficina,44399
EI0006543ES,Supervisor de Sucursal,Atencion al Cliente,9/27/2000,Oficina,44347
EI9606544ES,Gerente de Area,Gerencia,3/16/1996,Hibrido,128498
EI1006545ES,Gerente Comercial,Comercial,1/5/2010,Hibrido,100126
EI2306546ES,Gerente Comercial,Comercial,10/16/2023,Hibrido,85730
EI1006547ES,Asistente de Plataforma,Atencion al Cliente,11/22/2010,Oficina,29879
EI1106548ES,Asistente Comercial,Comercial,4/28/2011,Oficina,29610
EI9606549ES,Ejecutivo Comercial,Comercial,9/28/1996,Hibrido,35738
EI1006550ES,Analista de Operaciones,Operaciones,12/17/2010,Oficina,46622
EI1606551ES,Analista de Credito,Credito,10/8/2016,Hibrido,49586
EI0306552ES,Arquitecto de Software,IT,5/16/2003,Hibrido,75784
EI2306553ES,Analista de Operaciones,Operaciones,11/3/2023,Oficina,50439
EI2406554ES,Asistente Comercial,Comercial,11/7/2024,Oficina,28407
EI1606555ES,Soporte IT,IT,5/23/2016,Hibrido,30953
EI1506556ES,Gerente de Operaciones,Operaciones,8/12/2015,Oficina,98203
EI0606557ES,Analista de Operaciones,Operaciones,9/18/2006,Hibrido,48055
EI1206558ES,Asistente de Credito,Credito,9/16/2012,Oficina,27457
EI2206559ES,Director Comercial,Direccion,5/28/2022,Hibrido,137261
EI1306560ES,Arquitecto de Software,IT,7/26/2013,Remoto,91858
EI0106561ES,Desarrollador,IT,1/13/2001,Hibrido,62410
EI2006562ES,Gerente Comercial,Comercial,5/12/2020,Hibrido,78528
EI9106563ES,Analista de Credito,Credito,6/7/1991,Oficina,55686
EI0106564ES,Gerente de Riesgo,Riesgo,9/3/2001,Oficina,110566
EI2306565ES,Asistente de Credito,Credito,1/20/2023,Oficina,26289
EI2206566ES,Gerente Comercial,Comercial,12/31/2022,Hibrido,86090
EI2606567ES,Analista de Riesgo,Riesgo,12/26/2026,Oficina,53808
EI1606568ES,Gerente Comercial,Comercial,11/30/2016,Hibrido,109180
EI9306569ES,Asistente de Plataforma,Atencion al Cliente,8/9/1993,Oficina,24421
EI9406570ES,Soporte IT,IT,7/26/1994,Remoto,41187
EI9906571ES,Asistente Comercial,Comercial,8/25/1999,Hibrido,32337
EI0906572ES,Analista de Datos,IT,2/15/2009,Remoto,50013
EI0306573ES,Asistente Comercial,Comercial,9/30/2003,Hibrido,32706
EI9406574ES,Ejecutivo Comercial,Comercial,3/4/1994,Hibrido,51735
EI1106575ES,Analista RRHH,Talento Humano,11/3/2011,Hibrido,30001
EI2206576ES,Analista de Operaciones,Operaciones,11/19/2022,Hibrido,54121
EI2006577ES,Analista de Datos,IT,2/10/2020,Hibrido,70126
EI1706578ES,Asistente Comercial,Comercial,7/19/2017,Hibrido,25259
EI9506579ES,Asistente Comercial,Comercial,12/22/1995,Hibrido,31043
EI1606580ES,Gerente de Area,Gerencia,12/6/2016,Hibrido,128415
EI1306581ES,Gerente de Credito,Credito,8/18/2013,Hibrido,74443
EI2106582ES,Arquitecto de Software,IT,6/18/2021,Hibrido,85248
EI2206583ES,Gerente de Credito,Credito,9/30/2022,Oficina,81827
EI0806584ES,Analista de Operaciones,Operaciones,12/19/2008,Oficina,44364
EI0206585ES,Asistente de Plataforma,Atencion al Cliente,6/25/2002,Oficina,30883
EI0006586ES,Asistente Comercial,Comercial,11/8/2000,Hibrido,33765
EI9606587ES,Gerente de Riesgo,Riesgo,12/23/1996,Hibrido,84396
EI0506588ES,Gerente de Credito,Credito,11/27/2005,Oficina,74406
EI1306589ES,Gerente de Credito,Credito,11/11/2013,Hibrido,95463
EI0306590ES,Gerente de Credito,Credito,10/31/2003,Hibrido,101755
EI0006591ES,Director IT,Direccion,12/5/2000,Hibrido,133973
EI1006592ES,Analista de Operaciones,Operaciones,5/10/2010,Hibrido,59026
EI0106593ES,Gerente Comercial,Comercial,9/18/2001,Hibrido,99832
EI9506594ES,Analista de Credito,Credito,10/2/1995,Oficina,35087
EI1706595ES,Analista de Credito,Credito,3/3/2017,Hibrido,43600
EI9006596ES,Gerente IT,IT,10/1/1990,Hibrido,100910
EI1106597ES,Analista RRHH,Talento Humano,7/28/2011,Hibrido,37394
EI1406598ES,Gerente de Talento Humano,Talento Humano,2/6/2014,Hibrido,106626
EI1206599ES,Analista de Operaciones,Operaciones,4/16/2012,Hibrido,50698
EI9906600ES,Gerente de Riesgo,Riesgo,2/21/1999,Oficina,85909
EI9306601ES,Ejecutivo Comercial,Comercial,6/4/1993,Oficina,51563
EI9606602ES,Gerente de Operaciones,Operaciones,5/4/1996,Hibrido,103287
EI0206603ES,Gerente Comercial,Comercial,1/1/2002,Hibrido,97420
EI2606604ES,Analista RRHH,Talento Humano,7/19/2026,Hibrido,32573
EI1706605ES,Gerente de Talento Humano,Talento Humano,11/25/2017,Hibrido,114552
EI9706606ES,Asistente de Credito,Credito,7/12/1997,Hibrido,26948
EI1706607ES,Analista RRHH,Talento Humano,1/7/2017,Hibrido,40743
EI2606608ES,Asistente Comercial,Comercial,3/10/2026,Hibrido,25948
EI9706609ES,Gerente de Riesgo,Riesgo,8/30/1997,Hibrido,116306
EI0606610ES,Analista de Credito,Credito,3/12/2006,Oficina,52000
EI1006611ES,Analista de Operaciones,Operaciones,9/1/2010,Oficina,46310
EI1406612ES,Gerente Comercial,Comercial,2/19/2014,Oficina,83469
EI9906613ES,Analista RRHH,Talento Humano,11/20/1999,Oficina,40192
EI2206614ES,Asistente Comercial,Comercial,2/20/2022,Oficina,25672
EI1306615ES,Gerente Comercial,Comercial,11/26/2013,Hibrido,74261
EI9806616ES,Ejecutivo Comercial,Comercial,6/25/1998,Oficina,43490
EI2606617ES,Soporte IT,IT,8/16/2026,Remoto,32835
EI9406618ES,Gerente Comercial,Comercial,8/12/1994,Hibrido,109863
EI1006619ES,Asistente Comercial,Comercial,10/13/2010,Oficina,28967
EI2206620ES,Soporte IT,IT,12/29/2022,Hibrido,31664
EI1306621ES,Gerente IT,IT,2/6/2013,Hibrido,110604
EI9806622ES,Analista de Datos,IT,9/1/1998,Hibrido,64345
EI0306623ES,Gerente de Talento Humano,Talento Humano,4/8/2003,Oficina,106317
EI0106624ES,Gerente Comercial,Comercial,3/11/2001,Hibrido,75495
EI0506625ES,Asistente Comercial,Comercial,12/26/2005,Oficina,30938
EI9206626ES,Gerente de Credito,Credito,10/25/1992,Oficina,91019
EI9806627ES,Gerente de Area,Gerencia,7/7/1998,Hibrido,93859
EI9006628ES,Ejecutivo Comercial,Comercial,6/18/1990,Hibrido,49738
EI9306629ES,Soporte IT,IT,12/11/1993,Hibrido,41005
EI1706630ES,Gerente de Area,Gerencia,8/30/2017,Hibrido,116690
EI1406631ES,Analista RRHH,Talento Humano,8/18/2014,Hibrido,39931
EI1006632ES,Ejecutivo Comercial,Comercial,6/26/2010,Hibrido,48329
EI2306633ES,Gerente de Credito,Credito,8/12/2023,Hibrido,90016
EI9506634ES,Analista de Credito,Credito,5/15/1995,Oficina,53296
EI1606635ES,Asistente Comercial,Comercial,7/6/2016,Oficina,26610
EI1706636ES,Ejecutivo Comercial,Comercial,7/15/2017,Hibrido,54593
EI9606637ES,Desarrollador,IT,11/6/1996,Remoto,43609
EI2006638ES,Director Comercial,Direccion,9/13/2020,Oficina,125376
EI0806639ES,Gerente de Operaciones,Operaciones,10/23/2008,Hibrido,86857
EI0706640ES,Analista RRHH,Talento Humano,1/26/2007,Oficina,33056
EI2306641ES,Cajero,Atencion al Cliente,10/24/2023,Oficina,29276
EI9706642ES,Gerente de Area,Gerencia,3/7/1997,Oficina,106387
EI0806643ES,Director Financiero,Direccion,2/23/2008,Oficina,155097
EI2606644ES,Analista de Riesgo,Riesgo,12/22/2026,Oficina,56497
EI2006645ES,Gerente de Credito,Credito,10/26/2020,Hibrido,75486
EI1806646ES,Desarrollador,IT,8/15/2018,Hibrido,66352
EI2506647ES,Supervisor de Sucursal,Atencion al Cliente,1/31/2025,Oficina,47485
EI1506648ES,Supervisor de Sucursal,Atencion al Cliente,7/2/2015,Oficina,47499
EI9106649ES,Gerente de Credito,Credito,5/15/1991,Oficina,104673
EI1206650ES,Analista de Riesgo,Riesgo,4/10/2012,Oficina,58773
EI9006651ES,Asistente Comercial,Comercial,3/5/1990,Hibrido,25182
EI9606652ES,Gerente de Riesgo,Riesgo,3/29/1996,Hibrido,103048
EI2406653ES,Gerente Comercial,Comercial,2/4/2024,Hibrido,78694
EI2106654ES,Gerente Comercial,Comercial,7/22/2021,Oficina,83188
EI9106655ES,Gerente de Riesgo,Riesgo,5/15/1991,Hibrido,83055
EI1506656ES,Analista de Credito,Credito,1/26/2015,Hibrido,46128
EI0106657ES,Arquitecto de Software,IT,5/25/2001,Remoto,82541
EI9606658ES,Gerente IT,IT,6/29/1996,Remoto,129980
EI0306659ES,Gerente de Riesgo,Riesgo,3/31/2003,Oficina,101933
EI2606660ES,Asistente Comercial,Comercial,5/26/2026,Hibrido,25732
EI1206661ES,Asistente de Credito,Credito,12/15/2012,Oficina,25377
EI9006662ES,Gerente de Area,Gerencia,9/19/1990,Oficina,114910
EI1406663ES,Ejecutivo Comercial,Comercial,10/12/2014,Oficina,35939
EI0106664ES,Gerente Comercial,Comercial,10/5/2001,Hibrido,70838
EI0306665ES,Desarrollador,IT,6/24/2003,Remoto,71267
EI2606666ES,Analista de Operaciones,Operaciones,2/4/2026,Hibrido,48078
EI2206667ES,Gerente Comercial,Comercial,3/17/2022,Oficina,107982
EI9306668ES,Ejecutivo Comercial,Comercial,9/28/1993,Hibrido,55793
EI0706669ES,Analista de Datos,IT,8/4/2007,Hibrido,62012
EI9406670ES,Cajero,Atencion al Cliente,3/17/1994,Oficina,29377
EI0406671ES,Analista de Datos,IT,10/8/2004,Remoto,68227
EI9906672ES,Gerente Comercial,Comercial,11/23/1999,Hibrido,103739
EI1206673ES,Asistente de Credito,Credito,10/25/2012,Hibrido,33363
EI0506674ES,Analista de Datos,IT,8/4/2005,Hibrido,72890
EI9906675ES,Cajero,Atencion al Cliente,3/30/1999,Oficina,25189
EI9206676ES,Asistente Comercial,Comercial,5/9/1992,Oficina,31827
EI1606677ES,Cajero,Atencion al Cliente,7/15/2016,Oficina,22188
EI9406678ES,Gerente Comercial,Comercial,5/20/1994,Hibrido,82683
EI0206679ES,Gerente IT,IT,7/15/2002,Remoto,121587
EI9306680ES,Analista de Datos,IT,7/28/1993,Hibrido,46010
EI9006681ES,Asistente Comercial,Comercial,10/1/1990,Hibrido,28396
EI2406682ES,Gerente Comercial,Comercial,2/2/2024,Hibrido,86800
EI0106683ES,Asistente de Credito,Credito,1/11/2001,Oficina,34176
EI1506684ES,Asistente Comercial,Comercial,7/20/2015,Hibrido,29748
EI1606685ES,Cajero,Atencion al Cliente,6/5/2016,Oficina,27826
EI0106686ES,Gerente de Credito,Credito,8/24/2001,Oficina,100120
EI0006687ES,Gerente de Area,Gerencia,6/20/2000,Hibrido,110160
EI1506688ES,Gerente de Riesgo,Riesgo,2/27/2015,Hibrido,95687
EI2206689ES,Gerente Comercial,Comercial,12/28/2022,Hibrido,96793
EI1806690ES,Gerente Comercial,Comercial,9/10/2018,Hibrido,73689
EI9506691ES,Gerente de Operaciones,Operaciones,8/28/1995,Hibrido,105810
EI2606692ES,Gerente de Operaciones,Operaciones,3/28/2026,Hibrido,116476
EI2606693ES,Analista de Operaciones,Operaciones,7/18/2026,Hibrido,55538
EI0706694ES,Ejecutivo Comercial,Comercial,1/17/2007,Oficina,57569
EI0606695ES,Gerente de Area,Gerencia,6/28/2006,Oficina,125048
EI1306696ES,Arquitecto de Software,IT,7/29/2013,Hibrido,80797
EI1306697ES,Gerente de Riesgo,Riesgo,8/21/2013,Oficina,94308
EI0606698ES,Gerente de Riesgo,Riesgo,10/3/2006,Oficina,93740
EI1206699ES,Analista de Riesgo,Riesgo,11/16/2012,Hibrido,56850
EI1406700ES,Analista de Datos,IT,1/3/2014,Remoto,64531
EI0806701ES,Analista de Operaciones,Operaciones,5/15/2008,Hibrido,55943
EI9006702ES,Asistente Comercial,Comercial,10/30/1990,Hibrido,31540
EI2506703ES,Ejecutivo Comercial,Comercial,12/18/2025,Oficina,53076
EI0206704ES,Ejecutivo Comercial,Comercial,1/22/2002,Hibrido,59053
EI1506705ES,Analista de Riesgo,Riesgo,10/15/2015,Hibrido,55562
EI9306706ES,Cajero,Atencion al Cliente,7/24/1993,Oficina,23892
EI1806707ES,Desarrollador,IT,7/16/2018,Hibrido,53150
EI0406708ES,Asistente de Plataforma,Atencion al Cliente,6/17/2004,Oficina,28646
EI2506709ES,Asistente de Credito,Credito,4/25/2025,Oficina,30402
EI2106710ES,Soporte IT,IT,5/27/2021,Remoto,40201
EI1406711ES,Especialista RRHH,Talento Humano,2/9/2014,Hibrido,58217
EI9306712ES,Especialista RRHH,Talento Humano,11/26/1993,Oficina,57473
EI1306713ES,Director Comercial,Direccion,8/15/2013,Oficina,145281
EI0906714ES,Ejecutivo Comercial,Comercial,11/27/2009,Oficina,45591
EI1906715ES,Supervisor de Sucursal,Atencion al Cliente,3/30/2019,Oficina,38860
EI1706716ES,Asistente de Credito,Credito,10/4/2017,Hibrido,33077
EI0506717ES,Desarrollador,IT,1/4/2005,Remoto,54681
EI0506718ES,Analista de Operaciones,Operaciones,12/14/2005,Oficina,45429
EI2406719ES,Analista de Credito,Credito,12/5/2024,Hibrido,56014
EI9506720ES,Analista de Credito,Credito,1/3/1995,Hibrido,55033
EI1306721ES,Analista de Datos,IT,9/30/2013,Hibrido,72968
EI9006722ES,Asistente Comercial,Comercial,5/11/1990,Oficina,25816
EI2306723ES,Analista de Credito,Credito,1/13/2023,Oficina,51525
EI9406724ES,Gerente Comercial,Comercial,12/12/1994,Oficina,95952
EI9306725ES,Gerente Comercial,Comercial,11/7/1993,Hibrido,91448
EI1806726ES,Asistente de Credito,Credito,9/5/2018,Oficina,27543
EI9606727ES,Ejecutivo Comercial,Comercial,6/26/1996,Hibrido,39137
EI0306728ES,Gerente de Operaciones,Operaciones,9/12/2003,Oficina,119334
EI0706729ES,Director IT,Direccion,2/12/2007,Hibrido,146883
EI1806730ES,Asistente Comercial,Comercial,3/11/2018,Hibrido,33518
EI1906731ES,Ejecutivo Comercial,Comercial,5/18/2019,Oficina,57746
EI2606732ES,Gerente de Credito,Credito,2/1/2026,Oficina,103171
EI9006733ES,Especialista RRHH,Talento Humano,5/13/1990,Oficina,41684
EI1406734ES,Analista de Credito,Credito,10/31/2014,Oficina,35164
EI9906735ES,Desarrollador,IT,10/31/1999,Hibrido,68746
EI2506736ES,Especialista RRHH,Talento Humano,8/23/2025,Hibrido,52268
EI2306737ES,Ejecutivo Comercial,Comercial,7/3/2023,Oficina,50924
EI0406738ES,Analista de Credito,Credito,8/21/2004,Hibrido,43559
EI9006739ES,Ejecutivo Comercial,Comercial,9/16/1990,Oficina,46306
EI9606740ES,Asistente de Credito,Credito,12/2/1996,Oficina,31438
EI0906741ES,Asistente de Credito,Credito,8/15/2009,Hibrido,32938
EI2606742ES,Asistente Comercial,Comercial,12/29/2026,Oficina,31601
EI9606743ES,Analista de Datos,IT,2/7/1996,Remoto,48150
EI0706744ES,Arquitecto de Software,IT,9/22/2007,Hibrido,89589
EI1606745ES,Gerente IT,IT,11/18/2016,Remoto,100037
EI0906746ES,Analista de Riesgo,Riesgo,12/8/2009,Oficina,64211
EI0606747ES,Supervisor de Sucursal,Atencion al Cliente,5/7/2006,Oficina,36395
EI9306748ES,Gerente de Operaciones,Operaciones,11/1/1993,Hibrido,103423
EI1406749ES,Gerente de Riesgo,Riesgo,12/28/2014,Oficina,96115
EI1206750ES,Asistente de Credito,Credito,4/19/2012,Hibrido,32438
EI1406751ES,Director Comercial,Direccion,8/18/2014,Oficina,129093
EI0706752ES,Gerente Comercial,Comercial,4/30/2007,Hibrido,81953
EI9906753ES,Director Comercial,Direccion,10/5/1999,Hibrido,159802
EI1106754ES,Gerente de Area,Gerencia,6/6/2011,Hibrido,123554
EI2306755ES,Gerente de Area,Gerencia,7/28/2023,Oficina,115914
EI1506756ES,Analista de Datos,IT,3/5/2015,Remoto,46466
EI9306757ES,Ejecutivo Comercial,Comercial,9/8/1993,Oficina,56833
EI1006758ES,Gerente de Riesgo,Riesgo,6/17/2010,Hibrido,111671
EI9306759ES,Analista de Operaciones,Operaciones,1/27/1993,Hibrido,40019
EI9406760ES,Desarrollador,IT,4/22/1994,Hibrido,60107
EI9906761ES,Analista de Credito,Credito,3/30/1999,Oficina,57026
EI0206762ES,Ejecutivo Comercial,Comercial,5/13/2002,Oficina,55313
EI2406763ES,Soporte IT,IT,1/23/2024,Hibrido,41025
EI2506764ES,Soporte IT,IT,1/6/2025,Remoto,40552
EI0206765ES,Analista de Operaciones,Operaciones,3/17/2002,Hibrido,49417
EI0506766ES,Ejecutivo Comercial,Comercial,9/21/2005,Hibrido,47426
EI9106767ES,Asistente Comercial,Comercial,8/25/1991,Oficina,32887
EI0406768ES,Gerente de Area,Gerencia,8/18/2004,Hibrido,109856
EI1806769ES,Arquitecto de Software,IT,8/25/2018,Hibrido,90048
EI1406770ES,Gerente de Area,Gerencia,2/2/2014,Hibrido,120851
EI0506771ES,Gerente Comercial,Comercial,1/31/2005,Oficina,96904
EI2206772ES,Cajero,Atencion al Cliente,7/25/2022,Oficina,22021
EI0106773ES,Soporte IT,IT,12/1/2001,Hibrido,42577
