numero_empleado,mes,feedback,reconocimiento,apoyo_supervisor,apoyo_equipo
IE0900840,2025-12,4,4,5,4
IE0900840,2026-01,2,4,3,2
IE0900840,2026-02,4,5,5,3
IE1404572,2025-03,4,5,2,1
IE1404572,2025-04,5,5,5,4
IE1404572,2025-05,4,3,4,3
IE1404572,2025-06,5,2,2,4
IE1404572,2025-07,3,5,3,4
IE1404572,2025-08,3,4,2,4
IE1404572,2025-09,2,4,3,4
IE1404572,2025-10,3,4,5,3
IE1404572,2025-11,4,4,4,3
IE1404572,2025-12,4,1,4,1
IE1404572,2026-01,4,4,3,3
IE1404572,2026-02,4,2,4,5
IE0800201,2025-03,4,5,3,4
IE0800201,2025-04,3,3,4,5
IE0800201,2025-05,5,4,1,5
IE0800201,2025-06,4,1,5,3
IE0800201,2025-07,4,5,4,3
IE0800201,2025-08,4,4,3,4
IE0800201,2025-09,5,4,5,5
IE0800201,2025-10,4,5,5,2
IE0800201,2025-11,4,4,1,4
IE0800201,2025-12,4,2,4,4
IE0800201,2026-01,5,5,3,4
IE0800201,2026-02,5,3,4,5
IE1201059,2025-03,2,4,3,3
IE1201059,2025-04,4,2,5,2
IE1201059,2025-05,5,4,5,3
IE1201059,2025-06,3,5,4,4
IE1201059,2025-07,5,4,5,4
IE1201059,2025-08,5,4,4,5
IE1201059,2025-09,4,3,3,4
IE1201059,2025-10,5,4,4,1
IE1201059,2025-11,3,5,5,2
IE1201059,2025-12,1,4,5,3
IE1201059,2026-01,5,5,5,4
IE1201059,2026-02,4,5,5,5
IE0204968,2025-03,5,5,5,4
IE0204968,2025-04,5,5,5,4
IE0204968,2025-05,5,4,4,3
IE0204968,2025-06,5,1,5,2
IE0204968,2025-07,3,4,3,5
IE0204968,2025-08,4,5,5,4
IE0204968,2025-09,4,3,3,3
IE0204968,2025-10,5,4,4,4
IE0204968,2025-11,3,3,5,5
IE0204968,2025-12,3,4,5,4
IE0204968,2026-01,4,5,3,3
IE0204968,2026-02,5,4,4,5
IE9003886,2025-03,5,5,4,4
IE9003886,2025-04,4,4,3,3
IE9003886,2025-05,3,4,5,5
IE9003886,2025-06,3,5,4,5
IE9003886,2025-07,1,1,4,5
IE9003886,2025-08,4,4,5,5
IE9003886,2025-09,4,1,3,3
IE9003886,2025-10,4,3,4,5
IE9003886,2025-11,4,4,4,4
IE9003886,2025-12,2,3,2,4
IE9003886,2026-01,3,2,5,4
IE9003886,2026-02,3,4,4,5
IE1402367,2025-03,3,4,5,4
IE1402367,2025-04,3,4,1,4
IE1402367,2025-05,4,4,4,1
IE1402367,2025-06,2,4,2,5
IE1402367,2025-07,3,4,5,3
IE1402367,2025-08,5,3,4,4
IE1402367,2025-09,4,2,4,2
IE1402367,2025-10,3,4,4,4
IE1402367,2025-11,4,5,4,3
IE1402367,2025-12,2,4,4,4
IE1402367,2026-01,4,2,4,5
IE1402367,2026-02,1,2,5,4
IE1503780,2025-03,3,4,5,5
IE1503780,2025-04,4,5,3,4
IE1503780,2025-05,5,2,5,4
IE1503780,2025-06,3,2,5,4
IE1503780,2025-07,4,4,5,5
IE1503780,2025-08,5,5,5,5
IE1503780,2025-09,5,4,4,5
IE1503780,2025-10,4,5,5,5
IE1503780,2025-11,5,3,3,5
IE1503780,2025-12,4,2,4,1
IE1503780,2026-01,5,3,3,5
IE1503780,2026-02,1,2,5,1
IE2202353,2025-03,5,3,3,3
IE2202353,2025-04,5,3,1,4
IE2202353,2025-05,5,3,5,5
IE2202353,2025-06,4,4,4,2
IE2202353,2025-07,4,3,4,1
IE2202353,2025-08,4,3,5,2
IE2202353,2025-09,4,4,4,5
IE2202353,2025-10,4,4,5,3
IE2202353,2025-11,4,4,4,2
IE2202353,2025-12,3,4,5,4
IE2202353,2026-01,3,4,5,4
IE2202353,2026-02,5,4,3,3
IE2303041,2025-03,5,4,2,5
IE2303041,2025-04,5,4,1,5
IE2303041,2025-05,4,3,5,4
IE2303041,2025-06,4,3,3,4
IE2303041,2025-07,4,4,4,4
IE2303041,2025-08,5,3,4,2
IE2303041,2025-09,4,5,5,3
IE2303041,2025-10,4,4,5,4
IE2303041,2025-11,4,4,2,4
IE2303041,2025-12,4,3,3,3
IE2303041,2026-01,4,3,1,3
IE2303041,2026-02,4,4,5,4
IE2204290,2025-03,3,5,5,4
IE2204290,2025-04,3,4,4,5
IE2204290,2025-05,2,3,5,5
IE2204290,2025-06,2,5,4,5
IE2204290,2025-07,5,4,5,1
IE2204290,2025-08,3,5,5,2
IE2204290,2025-09,2,3,4,5
IE2204290,2025-10,4,1,3,4
IE2204290,2025-11,5,4,3,3
IE2204290,2025-12,3,2,4,2
IE2204290,2026-01,5,5,3,4
IE2204290,2026-02,5,3,3,5
IE2500485,2025-03,4,5,4,2
IE2500485,2025-04,5,5,5,5
IE2500485,2025-05,2,4,4,4
IE2500485,2025-06,5,4,5,5
IE2500485,2025-07,5,2,3,5
IE2500485,2025-08,5,4,5,2
IE2500485,2025-09,5,5,3,4
IE2500485,2025-10,2,5,4,1
IE2500485,2025-11,2,4,2,4
IE2500485,2025-12,3,2,4,4
IE2500485,2026-01,4,5,5,1
IE2500485,2026-02,1,5,5,2
IE2104077,2025-03,4,5,4,1
IE2104077,2025-04,5,1,1,4
IE2104077,2025-05,4,5,3,5
IE2104077,2025-06,4,2,4,5
IE2104077,2025-07,5,4,2,1
IE2104077,2025-08,4,4,4,5
IE2104077,2025-09,5,4,4,4
IE2104077,2025-10,3,5,4,5
IE2104077,2025-11,3,1,4,5
IE2104077,2025-12,3,4,5,2
IE2104077,2026-01,5,3,5,2
IE2104077,2026-02,5,2,2,3
IE0104197,2025-03,3,1,3,4
IE0104197,2025-04,5,4,4,2
IE0104197,2025-05,5,4,3,3
IE0104197,2025-06,5,5,5,2
IE0104197,2025-07,4,3,2,2
IE0104197,2025-08,4,5,3,5
IE0104197,2025-09,4,4,5,2
IE0104197,2025-10,3,2,4,5
IE0104197,2025-11,4,5,4,4
IE0104197,2025-12,1,3,4,1
IE0104197,2026-01,2,5,1,5
IE0104197,2026-02,5,3,4,1
IE1301362,2025-03,4,5,4,2
IE1301362,2025-04,4,4,5,1
IE1301362,2025-05,5,3,2,4
IE1301362,2025-06,4,5,1,4
IE1301362,2025-07,5,5,5,1
IE1301362,2025-08,5,3,3,4
IE1301362,2025-09,3,4,4,4
IE1301362,2025-10,3,5,4,3
IE1301362,2025-11,3,5,4,1
IE1301362,2025-12,4,3,5,5
IE1301362,2026-01,4,4,5,2
IE1301362,2026-02,2,5,4,4
IE9902382,2025-03,5,3,4,4
IE9902382,2025-04,4,5,4,3
IE9902382,2025-05,3,5,4,5
IE9902382,2025-06,4,5,5,2
IE9902382,2025-07,4,5,4,5
IE9902382,2025-08,4,5,3,4
IE9902382,2025-09,4,3,5,5
IE9902382,2025-10,2,2,4,4
IE9902382,2025-11,4,3,4,3
IE9902382,2025-12,5,1,5,4
IE9902382,2026-01,1,4,4,1
IE9902382,2026-02,4,4,4,3
IE2303735,2025-03,4,5,5,5
IE2303735,2025-04,4,5,4,2
IE2303735,2025-05,5,2,4,5
IE2303735,2025-06,4,4,5,5
IE2303735,2025-07,3,4,3,3
IE2303735,2025-08,2,4,5,4
IE2303735,2025-09,5,5,3,3
IE2303735,2025-10,4,4,5,2
IE2303735,2025-11,4,5,4,5
IE2303735,2025-12,3,3,4,4
IE2303735,2026-01,3,5,5,4
IE2303735,2026-02,5,5,4,4
IE0603211,2025-03,3,5,2,5
IE0603211,2025-04,4,4,3,3
IE0603211,2025-05,4,2,2,3
IE0603211,2025-06,3,5,4,5
IE0603211,2025-07,4,2,5,2
IE0603211,2025-08,5,4,5,4
IE0603211,2025-09,4,5,3,2
IE0603211,2025-10,1,3,1,2
IE0603211,2025-11,5,4,5,3
IE0603211,2025-12,5,3,5,5
IE0603211,2026-01,3,3,4,3
IE0603211,2026-02,5,5,3,5
IE1801774,2025-03,5,5,4,3
IE1801774,2025-04,2,3,4,5
IE1801774,2025-05,5,4,3,4
IE1801774,2025-06,5,5,5,5
IE1801774,2025-07,3,4,4,3
IE1801774,2025-08,2,4,5,3
IE1801774,2025-09,4,4,4,4
IE1801774,2025-10,4,5,5,3
IE1801774,2025-11,2,4,5,3
IE1801774,2025-12,3,3,4,2
IE1801774,2026-01,5,5,5,5
IE1801774,2026-02,5,1,5,2
IE0001722,2025-03,4,2,4,5
IE0001722,2025-04,4,5,5,5
IE0001722,2025-05,2,4,4,4
IE0001722,2025-06,3,3,3,4
IE0001722,2025-07,3,3,5,2
IE0001722,2025-08,4,3,3,5
IE0001722,2025-09,3,2,4,4
IE0001722,2025-10,4,4,3,2
IE0001722,2025-11,5,5,2,3
IE0001722,2025-12,5,5,1,3
IE0001722,2026-01,4,4,5,5
IE0001722,2026-02,5,5,3,5
IE0100729,2025-03,4,5,4,3
IE0100729,2025-04,4,2,3,4
IE0100729,2025-05,5,4,2,5
IE0100729,2025-06,5,3,4,4
IE0100729,2025-07,5,4,5,5
IE0100729,2025-08,5,2,3,4
IE0100729,2025-09,4,2,2,3
IE0100729,2025-10,5,5,2,4
IE0100729,2025-11,4,3,5,5
IE0100729,2025-12,4,1,5,4
IE0100729,2026-01,3,4,5,2
IE0100729,2026-02,5,5,5,5
IE2001846,2025-03,5,1,2,4
IE2001846,2025-04,5,5,5,4
IE2001846,2025-05,3,5,3,4
IE2001846,2025-06,5,3,5,5
IE2001846,2025-07,4,5,4,5
IE2001846,2025-08,5,3,3,5
IE2001846,2025-09,3,4,4,4
IE2001846,2025-10,2,5,4,2
IE2001846,2025-11,2,2,4,5
IE2001846,2025-12,5,5,1,5
IE2001846,2026-01,3,3,4,4
IE2001846,2026-02,4,4,3,4
IE9603673,2025-03,2,4,3,2
IE9603673,2025-04,5,5,3,2
IE9603673,2025-05,4,3,2,4
IE9603673,2025-06,4,4,4,1
IE9603673,2025-07,5,5,4,5
IE9603673,2025-08,5,3,3,4
IE9603673,2025-09,5,3,4,3
IE9603673,2025-10,5,2,3,4
IE9603673,2025-11,3,2,5,3
IE9603673,2025-12,4,2,2,5
IE9603673,2026-01,5,2,3,4
IE9603673,2026-02,3,3,3,2
IE9204443,2025-03,2,4,4,3
IE9204443,2025-04,4,3,3,4
IE9204443,2025-05,5,5,4,2
IE9204443,2025-06,5,4,4,4
IE9204443,2025-07,5,4,4,5
IE9204443,2025-08,5,4,4,4
IE9204443,2025-09,4,3,2,2
IE9204443,2025-10,4,4,1,4
IE9204443,2025-11,4,4,4,4
IE9204443,2025-12,4,5,5,3
IE9204443,2026-01,5,3,5,4
IE9204443,2026-02,4,5,3,3
IE9701752,2025-03,5,4,1,5
IE9701752,2025-04,3,4,1,5
IE9701752,2025-05,3,4,2,3
IE9701752,2025-06,4,3,4,3
IE9701752,2025-07,5,5,5,5
IE9701752,2025-08,3,4,1,4
IE9701752,2025-09,3,5,4,1
IE9701752,2025-10,2,4,5,5
IE9701752,2025-11,2,4,4,5
IE9701752,2025-12,5,3,4,5
IE9701752,2026-01,2,4,2,2
IE9701752,2026-02,5,5,3,5
IE1503034,2025-03,3,4,4,5
IE1503034,2025-04,1,5,4,4
IE1503034,2025-05,2,1,5,4
IE1503034,2025-06,4,4,2,2
IE1503034,2025-07,3,5,5,5
IE1503034,2025-08,5,1,3,2
IE1503034,2025-09,5,4,2,5
IE1503034,2025-10,4,4,3,2
IE1503034,2025-11,4,1,5,4
IE1503034,2025-12,4,4,4,2
IE1503034,2026-01,5,5,2,4
IE1503034,2026-02,4,5,5,4
IE1005161,2025-03,4,3,4,3
IE1005161,2025-04,4,4,4,5
IE1005161,2025-05,1,3,5,4
IE1005161,2025-06,5,3,5,4
IE1005161,2025-07,3,5,4,4
IE1005161,2025-08,5,5,3,1
IE1005161,2025-09,4,5,1,5
IE1005161,2025-10,3,5,4,3
IE1005161,2025-11,5,5,4,5
IE1005161,2025-12,5,1,4,3
IE1005161,2026-01,3,5,5,1
IE1005161,2026-02,3,5,4,5
IE1600852,2025-03,4,4,3,5
IE1600852,2025-04,2,2,4,2
IE1600852,2025-05,5,5,3,3
IE1600852,2025-06,1,5,1,5
IE1600852,2025-07,4,4,3,4
IE1600852,2025-08,3,4,1,3
IE1600852,2025-09,3,3,5,2
IE1600852,2025-10,5,2,4,3
IE1600852,2025-11,4,5,4,4
IE1600852,2025-12,3,4,4,3
IE1600852,2026-01,4,5,5,4
IE1600852,2026-02,4,3,4,5
IE9204659,2025-03,4,4,4,3
IE9204659,2025-04,1,5,3,3
IE9204659,2025-05,4,2,2,3
IE9204659,2025-06,5,4,5,5
IE9204659,2025-07,4,3,4,3
IE9204659,2025-08,4,3,1,4
IE9204659,2025-09,3,1,3,5
IE9204659,2025-10,4,2,4,5
IE9204659,2025-11,3,4,3,5
IE9204659,2025-12,4,5,3,1
IE9204659,2026-01,4,5,4,4
IE9204659,2026-02,3,4,3,4
IE1200944,2025-03,5,4,3,4
IE1200944,2025-04,4,4,3,2
IE1200944,2025-05,5,4,2,1
IE1200944,2025-06,2,5,4,4
IE1200944,2025-07,1,2,5,2
IE1200944,2025-08,5,4,4,2
IE1200944,2025-09,4,5,1,4
IE1200944,2025-10,5,2,3,5
IE1200944,2025-11,4,5,5,4
IE1200944,2025-12,4,2,1,4
IE1200944,2026-01,4,2,5,5
IE1200944,2026-02,5,2,2,4
IE1901178,2025-03,2,1,3,4
IE1901178,2025-04,3,4,4,4
IE1901178,2025-05,4,4,5,2
IE1901178,2025-06,2,4,5,3
IE1901178,2025-07,4,3,5,1
IE1901178,2025-08,4,5,5,3
IE1901178,2025-09,5,5,4,4
IE1901178,2025-10,1,3,3,3
IE1901178,2025-11,2,5,2,3
IE1901178,2025-12,5,4,3,3
IE1901178,2026-01,3,5,3,5
IE1901178,2026-02,4,3,3,3
IE0102670,2025-03,4,4,5,4
IE0102670,2025-04,3,3,5,3
IE0102670,2025-05,3,4,2,2
IE0102670,2025-06,4,5,4,1
IE0102670,2025-07,4,1,3,4
IE0102670,2025-08,5,4,5,5
IE0102670,2025-09,5,4,4,4
IE0102670,2025-10,5,4,4,4
IE0102670,2025-11,5,2,3,5
IE0102670,2025-12,5,2,4,5
IE0102670,2026-01,3,4,3,2
IE0102670,2026-02,4,5,2,5
IE9403821,2025-03,5,5,4,4
IE9403821,2025-04,4,5,3,4
IE9403821,2025-05,4,3,5,5
IE9403821,2025-06,5,4,4,5
IE9403821,2025-07,5,4,5,3
IE9403821,2025-08,4,4,4,2
IE9403821,2025-09,4,2,3,5
IE9403821,2025-10,5,4,5,1
IE9403821,2025-11,3,5,2,3
IE9403821,2025-12,4,2,3,3
IE9403821,2026-01,4,3,4,2
IE9403821,2026-02,4,4,4,4
IE1900760,2025-03,5,4,3,5
IE1900760,2025-04,3,3,5,5
IE1900760,2025-05,2,3,4,3
IE1900760,2025-06,3,5,5,5
IE1900760,2025-07,2,4,5,4
IE1900760,2025-08,4,5,1,5
IE1900760,2025-09,3,5,4,3
IE1900760,2025-10,3,1,4,3
IE1900760,2025-11,2,4,4,5
IE1900760,2025-12,5,5,2,2
IE1900760,2026-01,1,3,5,5
IE1900760,2026-02,5,3,4,4
IE0201416,2025-03,5,4,4,4
IE0201416,2025-04,4,1,5,4
IE0201416,2025-05,3,5,3,1
IE0201416,2025-06,4,5,3,4
IE0201416,2025-07,4,4,2,4
IE0201416,2025-08,1,3,4,1
IE0201416,2025-09,4,5,4,3
IE0201416,2025-10,4,2,4,3
IE0201416,2025-11,4,4,4,4
IE0201416,2025-12,3,2,3,5
IE0201416,2026-01,5,5,4,2
IE0201416,2026-02,4,5,4,5
IE1000197,2025-03,4,5,2,5
IE1000197,2025-04,3,5,3,5
IE1000197,2025-05,5,3,2,4
IE1000197,2025-06,5,3,5,1
IE1000197,2025-07,2,3,4,4
IE1000197,2025-08,2,5,5,3
IE1000197,2025-09,4,2,2,1
IE1000197,2025-10,4,5,4,5
IE1000197,2025-11,2,4,2,4
IE1000197,2025-12,4,5,5,5
IE1000197,2026-01,3,5,2,4
IE1000197,2026-02,2,5,3,5
IE0505237,2025-03,2,4,5,4
IE0505237,2025-04,3,5,4,4
IE0505237,2025-05,5,2,5,2
IE0505237,2025-06,2,4,3,4
IE0505237,2025-07,2,3,3,5
IE0505237,2025-08,1,4,5,5
IE0505237,2025-09,5,4,5,4
IE0505237,2025-10,4,4,3,5
IE0505237,2025-11,4,3,2,3
IE0505237,2025-12,1,3,4,3
IE0505237,2026-01,4,4,2,5
IE0505237,2026-02,4,4,5,4
IE9400137,2025-03,5,4,5,4
IE9400137,2025-04,5,5,4,5
IE9400137,2025-05,2,4,5,2
IE9400137,2025-06,3,4,5,5
IE9400137,2025-07,5,3,3,4
IE9400137,2025-08,5,5,4,5
IE9400137,2025-09,5,2,4,4
IE9400137,2025-10,4,4,5,3
IE9400137,2025-11,4,3,4,4
IE9400137,2025-12,4,4,3,3
IE9400137,2026-01,4,5,3,5
IE9400137,2026-02,3,3,4,4
IE1000082,2025-03,5,5,5,4
IE1000082,2025-04,3,5,5,3
IE1000082,2025-05,4,4,4,4
IE1000082,2025-06,5,5,4,3
IE1000082,2025-07,4,4,5,1
IE1000082,2025-08,2,4,4,5
IE1000082,2025-09,4,5,5,3
IE1000082,2025-10,2,3,5,4
IE1000082,2025-11,3,4,5,4
IE1000082,2025-12,4,5,5,5
IE1000082,2026-01,4,2,4,4
IE1000082,2026-02,3,4,1,4
IE9504354,2025-03,4,2,2,5
IE9504354,2025-04,2,5,3,1
IE9504354,2025-05,4,5,5,5
IE9504354,2025-06,3,4,5,5
IE9504354,2025-07,4,4,3,4
IE9504354,2025-08,4,5,1,3
IE9504354,2025-09,4,4,5,2
IE9504354,2025-10,4,5,5,1
IE9504354,2025-11,4,5,3,3
IE9504354,2025-12,2,5,3,3
IE9504354,2026-01,5,5,2,3
IE9504354,2026-02,3,5,4,4
IE9404518,2025-03,4,4,5,5
IE9404518,2025-04,4,3,4,4
IE9404518,2025-05,2,4,4,5
IE9404518,2025-06,4,4,3,5
IE9404518,2025-07,4,5,4,3
IE9404518,2025-08,2,3,4,2
IE9404518,2025-09,2,3,4,4
IE9404518,2025-10,5,5,4,3
IE9404518,2025-11,4,2,4,3
IE9404518,2025-12,1,3,4,5
IE9404518,2026-01,4,5,4,4
IE9404518,2026-02,1,1,4,5
IE0105223,2025-03,5,3,2,1
IE0105223,2025-04,2,2,5,3
IE0105223,2025-05,5,4,2,3
IE0105223,2025-06,5,4,4,2
IE0105223,2025-07,5,4,4,2
IE0105223,2025-08,1,4,2,5
IE0105223,2025-09,4,2,4,4
IE0105223,2025-10,3,5,5,1
IE0105223,2025-11,3,4,1,5
IE0105223,2025-12,5,2,5,3
IE0105223,2026-01,4,5,3,5
IE0105223,2026-02,4,5,2,5
IE1803424,2025-03,4,3,4,4
IE1803424,2025-04,5,5,4,3
IE1803424,2025-05,4,4,4,2
IE1803424,2025-06,5,4,5,2
IE1803424,2025-07,4,3,4,3
IE1803424,2025-08,3,4,4,2
IE1803424,2025-09,4,2,3,5
IE1803424,2025-10,4,3,5,4
IE1803424,2025-11,5,4,5,4
IE1803424,2025-12,3,5,3,3
IE1803424,2026-01,4,4,2,4
IE1803424,2026-02,4,3,3,5
IE2405076,2025-03,5,4,5,1
IE2405076,2025-04,4,4,5,5
IE2405076,2025-05,4,4,4,5
IE2405076,2025-06,3,4,2,2
IE2405076,2025-07,1,5,4,5
IE2405076,2025-08,5,5,5,3
IE2405076,2025-09,4,5,4,3
IE2405076,2025-10,5,4,1,5
IE2405076,2025-11,3,5,4,4
IE2405076,2025-12,4,4,2,3
IE2405076,2026-01,5,4,4,4
IE2405076,2026-02,4,4,5,1
IE1702985,2025-03,4,2,4,5
IE1702985,2025-04,3,3,4,3
IE1702985,2025-05,2,5,3,5
IE1702985,2025-06,3,4,3,4
IE1702985,2025-07,2,3,2,3
IE1702985,2025-08,5,3,4,4
IE1702985,2025-09,4,3,2,5
IE1702985,2025-10,5,4,5,3
IE1702985,2025-11,5,5,2,4
IE1702985,2025-12,4,4,4,3
IE1702985,2026-01,2,4,5,4
IE1702985,2026-02,4,1,2,3
IE1803052,2025-03,3,5,1,4
IE1803052,2025-04,4,2,3,4
IE1803052,2025-05,5,3,3,4
IE1803052,2025-06,1,1,3,1
IE1803052,2025-07,3,4,2,2
IE1803052,2025-08,4,5,5,5
IE1803052,2025-09,5,1,4,5
IE1803052,2025-10,4,2,4,4
IE1803052,2025-11,4,5,5,3
IE1803052,2025-12,5,4,5,2
IE1803052,2026-01,4,5,5,1
IE1803052,2026-02,5,5,2,2
IE2205270,2025-03,2,1,5,5
IE2205270,2025-04,4,3,1,4
IE2205270,2025-05,1,3,4,5
IE2205270,2025-06,4,4,4,5
IE2205270,2025-07,4,1,5,5
IE2205270,2025-08,5,2,3,2
IE2205270,2025-09,3,4,5,4
IE2205270,2025-10,5,5,4,3
IE2205270,2025-11,4,4,3,5
IE2205270,2025-12,4,2,4,4
IE2205270,2026-01,5,4,2,3
IE2205270,2026-02,2,5,3,2
IE1800109,2025-03,5,4,4,5
IE1800109,2025-04,5,4,5,3
IE1800109,2025-05,4,5,1,5
IE1800109,2025-06,5,5,5,4
IE1800109,2025-07,4,3,5,4
IE1800109,2025-08,3,4,3,5
IE1800109,2025-09,2,4,5,5
IE1800109,2025-10,4,5,2,5
IE1800109,2025-11,5,5,4,3
IE1800109,2025-12,3,5,4,3
IE1800109,2026-01,2,3,4,4
IE1800109,2026-02,1,5,4,1
IE9304785,2025-03,3,1,4,3
IE9304785,2025-04,5,5,2,4
IE9304785,2025-05,5,3,5,5
IE9304785,2025-06,4,4,2,4
IE9304785,2025-07,5,5,4,5
IE9304785,2025-08,4,4,5,4
IE9304785,2025-09,4,4,2,3
IE9304785,2025-10,4,3,5,2
IE9304785,2025-11,4,2,4,2
IE9304785,2025-12,3,4,5,2
IE9304785,2026-01,3,5,4,3
IE9304785,2026-02,4,1,2,5
IE9801830,2025-03,4,4,4,5
IE9801830,2025-04,5,5,5,2
IE9801830,2025-05,1,4,5,5
IE9801830,2025-06,5,3,4,4
IE9801830,2025-07,4,4,5,5
IE9801830,2025-08,3,2,3,4
IE9801830,2025-09,2,3,3,4
IE9801830,2025-10,3,4,4,4
IE9801830,2025-11,3,5,3,4
IE9801830,2025-12,4,4,3,5
IE9801830,2026-01,4,5,3,2
IE9801830,2026-02,5,4,3,5
IE0105027,2025-03,5,4,3,4
IE0105027,2025-04,4,5,4,1
IE0105027,2025-05,4,4,5,5
IE0105027,2025-06,4,5,2,2
IE0105027,2025-07,1,1,5,4
IE0105027,2025-08,4,4,5,4
IE0105027,2025-09,4,3,2,5
IE0105027,2025-10,5,4,4,4
IE0105027,2025-11,3,5,3,4
IE0105027,2025-12,5,5,4,4
IE0105027,2026-01,4,1,4,5
IE0105027,2026-02,4,3,1,1
IE1101769,2025-03,2,3,4,4
IE1101769,2025-04,5,4,4,5
IE1101769,2025-05,4,5,3,5
IE1101769,2025-06,3,3,5,2
IE1101769,2025-07,4,1,4,4
IE1101769,2025-08,4,4,1,3
IE1101769,2025-09,3,2,4,4
IE1101769,2025-10,5,1,2,5
IE1101769,2025-11,4,3,4,5
IE1101769,2025-12,3,2,5,4
IE1101769,2026-01,3,5,4,4
IE1101769,2026-02,4,5,4,4
IE9103039,2025-03,5,3,4,1
IE9103039,2025-04,5,5,4,2
IE9103039,2025-05,1,2,3,4
IE9103039,2025-06,5,5,2,3
IE9103039,2025-07,3,3,5,4
IE9103039,2025-08,4,5,2,3
IE9103039,2025-09,4,5,4,4
IE9103039,2025-10,5,4,4,4
IE9103039,2025-11,3,3,5,3
IE9103039,2025-12,3,5,4,5
IE9103039,2026-01,4,3,5,4
IE9103039,2026-02,2,4,5,5
IE2504312,2025-03,3,4,4,5
IE2504312,2025-04,5,5,3,4
IE2504312,2025-05,5,4,5,3
IE2504312,2025-06,3,4,4,1
IE2504312,2025-07,4,5,2,5
IE2504312,2025-08,4,4,5,4
IE2504312,2025-09,5,3,4,3
IE2504312,2025-10,5,4,4,4
IE2504312,2025-11,3,4,1,3
IE2504312,2025-12,5,4,4,5
IE2504312,2026-01,5,5,5,3
IE2504312,2026-02,4,5,5,5
IE2504528,2025-03,2,4,3,4
IE2504528,2025-04,5,3,5,3
IE2504528,2025-05,5,4,3,4
IE2504528,2025-06,5,3,4,5
IE2504528,2025-07,3,3,4,4
IE2504528,2025-08,3,4,4,3
IE2504528,2025-09,3,2,4,5
IE2504528,2025-10,5,5,3,2
IE2504528,2025-11,2,4,5,3
IE2504528,2025-12,4,5,3,2
IE2504528,2026-01,5,4,4,2
IE2504528,2026-02,5,2,5,3
IE0504640,2025-03,4,1,4,4
IE0504640,2025-04,4,2,3,5
IE0504640,2025-05,5,4,3,3
IE0504640,2025-06,5,3,3,1
IE0504640,2025-07,4,5,4,5
IE0504640,2025-08,3,4,3,2
IE0504640,2025-09,5,3,5,4
IE0504640,2025-10,4,3,3,4
IE0504640,2025-11,3,4,4,4
IE0504640,2025-12,3,4,5,5
IE0504640,2026-01,1,4,2,3
IE0504640,2026-02,5,3,3,1
IE9401502,2025-03,4,4,4,3
IE9401502,2025-04,4,4,4,3
IE9401502,2025-05,5,4,4,4
IE9401502,2025-06,4,4,3,4
IE9401502,2025-07,3,5,5,4
IE9401502,2025-08,3,4,4,4
IE9401502,2025-09,3,5,1,5
IE9401502,2025-10,5,5,3,4
IE9401502,2025-11,5,4,4,5
IE9401502,2025-12,4,4,5,4
IE9401502,2026-01,5,4,5,5
IE9401502,2026-02,3,1,5,5
IE0402039,2025-03,4,5,3,1
IE0402039,2025-04,3,4,3,4
IE0402039,2025-05,4,5,4,5
IE0402039,2025-06,4,4,4,5
IE0402039,2025-07,4,3,3,5
IE0402039,2025-08,4,5,2,4
IE0402039,2025-09,5,4,4,4
IE0402039,2025-10,4,2,5,4
IE0402039,2025-11,4,4,5,5
IE0402039,2025-12,4,2,5,5
IE0402039,2026-01,3,4,4,3
IE0402039,2026-02,5,3,4,4
IE9303820,2025-03,1,5,4,2
IE9303820,2025-04,3,3,2,5
IE9303820,2025-05,4,4,4,2
IE9303820,2025-06,3,5,1,4
IE9303820,2025-07,5,2,4,5
IE9303820,2025-08,4,4,3,5
IE9303820,2025-09,2,4,5,5
IE9303820,2025-10,3,2,4,4
IE9303820,2025-11,5,3,3,4
IE9303820,2025-12,4,5,4,4
IE9303820,2026-01,1,4,3,5
IE9303820,2026-02,2,4,3,3
IE9203058,2025-03,5,4,5,3
IE9203058,2025-04,5,5,2,4
IE9203058,2025-05,4,4,5,5
IE9203058,2025-06,5,3,4,4
IE9203058,2025-07,5,5,3,4
IE9203058,2025-08,4,1,3,4
IE9203058,2025-09,5,3,5,1
IE9203058,2025-10,1,3,3,5
IE9203058,2025-11,3,3,3,4
IE9203058,2025-12,3,2,3,2
IE9203058,2026-01,3,5,3,3
IE9203058,2026-02,3,3,5,3
IE9301604,2025-03,1,5,5,5
IE9301604,2025-04,3,3,5,5
IE9301604,2025-05,4,5,1,3
IE9301604,2025-06,2,4,5,5
IE9301604,2025-07,4,5,4,3
IE9301604,2025-08,4,5,4,4
IE9301604,2025-09,5,3,4,3
IE9301604,2025-10,5,4,5,3
IE9301604,2025-11,4,3,3,4
IE9301604,2025-12,5,4,1,3
IE9301604,2026-01,3,4,4,4
IE9301604,2026-02,4,1,5,4
IE2405372,2025-03,4,3,5,5
IE2405372,2025-04,4,4,4,4
IE2405372,2025-05,5,5,1,4
IE2405372,2025-06,3,5,3,5
IE2405372,2025-07,4,2,4,3
IE2405372,2025-08,3,4,5,5
IE2405372,2025-09,4,2,1,4
IE2405372,2025-10,4,3,3,4
IE2405372,2025-11,4,3,4,2
IE2405372,2025-12,4,4,3,4
IE2405372,2026-01,5,1,5,4
