numero_empleado,mes,horas_trabajadas,ausencias_justificadas,ausencias_no_justificadas,rating_desempeno
IE0003793,2025-12,159,0,0,Meets
IE0003793,2026-01,189,1,1,Meets
IE0003793,2026-02,171,3,1,Meets
IE1603794,2025-03,151,1,3,Needs Improvement
IE1603794,2025-04,159,1,2,Needs Improvement
IE1603794,2025-05,185,0,0,Meets
IE1603794,2025-06,169,0,0,Exceeds
IE1603794,2025-07,160,1,0,Meets
IE1603794,2025-08,157,1,0,Exceeds
IE1603794,2025-09,178,2,1,Needs Improvement
IE1603794,2025-10,163,2,0,Needs Improvement
IE1603794,2025-11,172,3,0,Needs Improvement
IE1603794,2025-12,174,2,0,Meets
IE1603794,2026-01,160,1,0,Needs Improvement
IE1603794,2026-02,184,0,0,Meets
IE2203795,2025-03,174,0,0,Exceeds
IE2203795,2025-04,169,0,0,Meets
IE2203795,2025-05,153,1,0,Meets
IE2203795,2025-06,174,0,1,Exceeds
IE2203795,2025-07,182,1,1,Exceeds
IE2203795,2025-08,160,1,1,Meets
IE2203795,2025-09,188,0,0,Exceeds
IE2203795,2025-10,161,1,1,Meets
IE2203795,2025-11,183,1,0,Exceeds
IE2203795,2025-12,159,1,0,Meets
IE2203795,2026-01,163,0,1,Exceeds
IE2203795,2026-02,158,0,0,Exceeds
IE1503796,2025-03,174,1,0,Needs Improvement
IE1503796,2025-04,172,0,0,Meets
IE1503796,2025-05,200,0,0,Exceeds
IE1503796,2025-06,151,1,0,Needs Improvement
IE1503796,2025-07,168,1,0,Meets
IE1503796,2025-08,173,0,0,Exceeds
IE1503796,2025-09,175,1,0,Meets
IE1503796,2025-10,175,0,0,Exceeds
IE1503796,2025-11,150,1,0,Meets
IE1503796,2025-12,182,0,0,Outstanding
IE1503796,2026-01,166,0,1,Meets
IE1503796,2026-02,159,0,0,Exceeds
IE0203797,2025-03,174,0,0,Meets
IE0203797,2025-04,167,0,0,Exceeds
IE0203797,2025-05,186,1,1,Meets
IE0203797,2025-06,170,0,1,Exceeds
IE0203797,2025-07,172,1,0,Meets
IE0203797,2025-08,172,0,1,Meets
IE0203797,2025-09,171,0,0,Meets
IE0203797,2025-10,167,0,0,Meets
IE0203797,2025-11,167,1,0,Needs Improvement
IE0203797,2025-12,167,1,1,Needs Improvement
IE0203797,2026-01,160,0,0,Meets
IE0203797,2026-02,182,1,1,Meets
IE0403798,2025-03,158,0,0,Meets
IE0403798,2025-04,164,1,0,Exceeds
IE0403798,2025-05,159,2,2,Needs Improvement
IE0403798,2025-06,172,0,0,Exceeds
IE0403798,2025-07,185,1,0,Meets
IE0403798,2025-08,165,0,0,Exceeds
IE0403798,2025-09,160,1,0,Meets
IE0403798,2025-10,158,0,0,Meets
IE0403798,2025-11,158,1,1,Meets
IE0403798,2025-12,158,1,0,Exceeds
IE0403798,2026-01,172,1,0,Exceeds
IE0403798,2026-02,175,1,0,Meets
IE2503799,2025-03,162,1,0,Meets
IE2503799,2025-04,160,0,0,Exceeds
IE2503799,2025-05,174,1,0,Meets
IE2503799,2025-06,144,0,1,Meets
IE2503799,2025-07,163,0,2,Needs Improvement
IE2503799,2025-08,181,1,0,Exceeds
IE2503799,2025-09,193,0,1,Meets
IE2503799,2025-10,161,1,1,Needs Improvement
IE2503799,2025-11,162,0,0,Meets
IE2503799,2025-12,165,2,1,Meets
IE2503799,2026-01,186,0,1,Meets
IE2503799,2026-02,183,2,1,Meets
IE9503800,2025-03,159,2,0,Exceeds
IE9503800,2025-04,169,0,0,Exceeds
IE9503800,2025-05,176,0,0,Exceeds
IE9503800,2025-06,173,0,0,Meets
IE9503800,2025-07,155,1,0,Needs Improvement
IE9503800,2025-08,173,1,1,Meets
IE9503800,2025-09,155,1,0,Exceeds
IE9503800,2025-10,191,1,0,Meets
IE9503800,2025-11,181,2,1,Meets
IE9503800,2025-12,147,0,2,Meets
IE9503800,2026-01,161,0,0,Outstanding
IE9503800,2026-02,186,1,0,Exceeds
IE2303801,2025-03,166,1,1,Meets
IE2303801,2025-04,187,1,1,Meets
IE2303801,2025-05,171,0,0,Exceeds
IE2303801,2025-06,177,0,2,Meets
IE2303801,2025-07,147,0,0,Exceeds
IE2303801,2025-08,163,0,0,Exceeds
IE2303801,2025-09,166,0,0,Meets
IE2303801,2025-10,167,1,0,Meets
IE2303801,2025-11,154,1,1,Meets
IE2303801,2025-12,175,0,0,Meets
IE2303801,2026-01,163,2,1,Meets
IE2303801,2026-02,160,0,0,Exceeds
IE2203802,2025-03,158,2,0,Exceeds
IE2203802,2025-04,173,0,0,Exceeds
IE2203802,2025-05,176,0,1,Needs Improvement
IE2203802,2025-06,192,1,0,Meets
IE2203802,2025-07,135,3,0,Needs Improvement
IE2203802,2025-08,165,1,0,Meets
IE2203802,2025-09,158,0,0,Meets
IE2203802,2025-10,171,0,0,Meets
IE2203802,2025-11,183,3,0,Meets
IE2203802,2025-12,176,0,0,Needs Improvement
IE2203802,2026-01,163,1,1,Meets
IE2203802,2026-02,160,3,0,Meets
IE2003803,2025-03,159,1,1,Meets
IE2003803,2025-04,172,0,0,Meets
IE2003803,2025-05,163,1,0,Meets
IE2003803,2025-06,165,1,0,Meets
IE2003803,2025-07,179,1,0,Needs Improvement
IE2003803,2025-08,167,0,0,Meets
IE2003803,2025-09,164,1,0,Exceeds
IE2003803,2025-10,155,1,0,Meets
IE2003803,2025-11,140,0,1,Exceeds
IE2003803,2025-12,156,2,0,Meets
IE2003803,2026-01,160,1,0,Meets
IE2003803,2026-02,177,1,0,Exceeds
IE2303804,2025-03,192,0,1,Meets
IE2303804,2025-04,171,1,0,Meets
IE2303804,2025-05,155,1,0,Meets
IE2303804,2025-06,155,1,0,Meets
IE2303804,2025-07,167,1,0,Meets
IE2303804,2025-08,175,1,0,Meets
IE2303804,2025-09,194,0,0,Exceeds
IE2303804,2025-10,156,1,1,Needs Improvement
IE2303804,2025-11,161,0,2,Needs Improvement
IE2303804,2025-12,144,1,0,Meets
IE2303804,2026-01,158,1,0,Meets
IE2303804,2026-02,176,0,0,Meets
IE0403805,2025-03,167,0,0,Meets
IE0403805,2025-04,152,0,0,Exceeds
IE0403805,2025-05,170,0,2,Exceeds
IE0403805,2025-06,189,1,0,Exceeds
IE0403805,2025-07,153,0,0,Exceeds
IE0403805,2025-08,147,1,0,Meets
IE0403805,2025-09,153,2,1,Meets
IE0403805,2025-10,175,0,0,Exceeds
IE0403805,2025-11,177,1,0,Meets
IE0403805,2025-12,184,1,0,Meets
IE0403805,2026-01,164,2,1,Needs Improvement
IE0403805,2026-02,165,0,0,Meets
IE9403806,2025-03,191,1,0,Meets
IE9403806,2025-04,170,0,0,Exceeds
IE9403806,2025-05,189,0,0,Needs Improvement
IE9403806,2025-06,148,0,0,Exceeds
IE9403806,2025-07,171,0,0,Meets
IE9403806,2025-08,169,2,2,Needs Improvement
IE9403806,2025-09,167,2,1,Meets
IE9403806,2025-10,153,0,1,Meets
IE9403806,2025-11,175,0,1,Meets
IE9403806,2025-12,161,0,2,Meets
IE9403806,2026-01,175,0,0,Exceeds
IE9403806,2026-02,186,0,0,Exceeds
IE1703807,2025-03,191,1,0,Exceeds
IE1703807,2025-04,164,1,0,Meets
IE1703807,2025-05,167,0,1,Meets
IE1703807,2025-06,161,0,0,Exceeds
IE1703807,2025-07,165,1,0,Meets
IE1703807,2025-08,159,1,0,Exceeds
IE1703807,2025-09,162,1,0,Meets
IE1703807,2025-10,176,0,0,Meets
IE1703807,2025-11,150,0,0,Meets
IE1703807,2025-12,174,1,1,Meets
IE1703807,2026-01,174,0,0,Meets
IE1703807,2026-02,151,0,1,Meets
IE0403808,2025-03,156,1,0,Meets
IE0403808,2025-04,159,1,0,Meets
IE0403808,2025-05,162,1,0,Meets
IE0403808,2025-06,177,0,0,Meets
IE0403808,2025-07,176,4,0,Needs Improvement
IE0403808,2025-08,155,3,1,Needs Improvement
IE0403808,2025-09,181,1,0,Meets
IE0403808,2025-10,150,2,0,Needs Improvement
IE0403808,2025-11,149,1,1,Meets
IE0403808,2025-12,175,1,2,Needs Improvement
IE0403808,2026-01,175,2,0,Meets
IE0403808,2026-02,154,2,0,Exceeds
IE9603809,2025-03,163,1,1,Needs Improvement
IE9603809,2025-04,163,0,1,Meets
IE9603809,2025-05,191,1,2,Meets
IE9603809,2025-06,174,0,1,Meets
IE9603809,2025-07,171,0,1,Meets
IE9603809,2025-08,173,2,0,Meets
IE9603809,2025-09,169,1,0,Meets
IE9603809,2025-10,175,2,0,Needs Improvement
IE9603809,2025-11,158,1,0,Meets
IE9603809,2025-12,178,2,0,Meets
IE9603809,2026-01,155,1,0,Meets
IE9603809,2026-02,163,1,0,Needs Improvement
IE9403810,2025-03,170,1,0,Meets
IE9403810,2025-04,170,0,0,Exceeds
IE9403810,2025-05,184,2,0,Meets
IE9403810,2025-06,158,0,0,Meets
IE9403810,2025-07,171,2,0,Needs Improvement
IE9403810,2025-08,188,0,1,Needs Improvement
IE9403810,2025-09,165,2,0,Needs Improvement
IE9403810,2025-10,188,1,0,Meets
IE9403810,2025-11,150,3,0,Meets
IE9403810,2025-12,150,2,1,Meets
IE9403810,2026-01,161,0,1,Meets
IE9403810,2026-02,160,0,0,Exceeds
IE1603811,2025-03,165,2,0,Needs Improvement
IE1603811,2025-04,173,1,1,Meets
IE1603811,2025-05,147,2,1,Meets
IE1603811,2025-06,163,1,2,Needs Improvement
IE1603811,2025-07,167,1,0,Exceeds
IE1603811,2025-08,166,0,1,Meets
IE1603811,2025-09,191,0,0,Exceeds
IE1603811,2025-10,187,1,0,Meets
IE1603811,2025-11,177,0,0,Meets
IE1603811,2025-12,179,0,0,Meets
IE1603811,2026-01,179,2,0,Needs Improvement
IE1603811,2026-02,154,0,1,Meets
IE9003812,2025-03,159,0,1,Meets
IE9003812,2025-04,177,0,0,Meets
IE9003812,2025-05,154,0,1,Meets
IE9003812,2025-06,173,1,0,Meets
IE9003812,2025-07,174,1,0,Meets
IE9003812,2025-08,160,1,1,Meets
IE9003812,2025-09,171,0,0,Meets
IE9003812,2025-10,153,0,0,Meets
IE9003812,2025-11,159,0,0,Meets
IE9003812,2025-12,173,1,0,Meets
IE9003812,2026-01,155,0,0,Meets
IE9003812,2026-02,159,0,0,Meets
IE1003813,2025-03,194,0,0,Exceeds
IE1003813,2025-04,174,0,0,Meets
IE1003813,2025-05,167,2,0,Meets
IE1003813,2025-06,161,1,1,Meets
IE1003813,2025-07,178,0,1,Meets
IE1003813,2025-08,170,0,0,Exceeds
IE1003813,2025-09,175,1,0,Meets
IE1003813,2025-10,161,0,1,Meets
IE1003813,2025-11,167,0,0,Meets
IE1003813,2025-12,166,1,0,Exceeds
IE1003813,2026-01,165,0,0,Meets
IE1003813,2026-02,175,2,0,Meets
IE9603814,2025-03,168,0,0,Exceeds
IE9603814,2025-04,163,0,0,Exceeds
IE9603814,2025-05,162,1,0,Exceeds
IE9603814,2025-06,170,3,0,Meets
IE9603814,2025-07,179,2,0,Needs Improvement
IE9603814,2025-08,158,1,1,Needs Improvement
IE9603814,2025-09,146,1,1,Meets
IE9603814,2025-10,152,3,1,Needs Improvement
IE9603814,2025-11,171,1,0,Meets
IE9603814,2025-12,167,0,0,Exceeds
IE9603814,2026-01,183,3,0,Needs Improvement
IE9603814,2026-02,162,0,0,Needs Improvement
IE1503815,2025-03,176,2,0,Needs Improvement
IE1503815,2025-04,166,1,0,Meets
IE1503815,2025-05,162,1,0,Meets
IE1503815,2025-06,184,2,0,Needs Improvement
IE1503815,2025-07,170,1,0,Meets
IE1503815,2025-08,155,0,0,Exceeds
IE1503815,2025-09,174,1,0,Meets
IE1503815,2025-10,186,0,1,Meets
IE1503815,2025-11,181,0,0,Meets
IE1503815,2025-12,183,0,0,Meets
IE1503815,2026-01,177,3,0,Needs Improvement
IE1503815,2026-02,170,2,0,Meets
IE0203816,2025-03,159,0,0,Exceeds
IE0203816,2025-04,166,0,0,Meets
IE0203816,2025-05,177,0,0,Exceeds
IE0203816,2025-06,172,0,1,Meets
IE0203816,2025-07,179,2,0,Needs Improvement
IE0203816,2025-08,154,1,0,Needs Improvement
IE0203816,2025-09,162,1,1,Meets
IE0203816,2025-10,152,0,1,Exceeds
IE0203816,2025-11,175,0,0,Meets
IE0203816,2025-12,155,0,0,Exceeds
IE0203816,2026-01,160,1,0,Meets
IE0203816,2026-02,157,0,1,Needs Improvement
IE1303817,2025-03,158,0,0,Exceeds
IE1303817,2025-04,144,1,0,Exceeds
IE1303817,2025-05,184,3,0,Meets
IE1303817,2025-06,169,2,2,Meets
IE1303817,2025-07,159,2,0,Needs Improvement
IE1303817,2025-08,171,1,0,Exceeds
IE1303817,2025-09,154,0,1,Meets
IE1303817,2025-10,142,0,0,Exceeds
IE1303817,2025-11,179,2,0,Meets
IE1303817,2025-12,190,1,0,Meets
IE1303817,2026-01,156,1,1,Needs Improvement
IE1303817,2026-02,158,1,0,Meets
IE0203818,2025-03,178,3,0,Exceeds
IE0203818,2025-04,161,2,0,Meets
IE0203818,2025-05,167,0,0,Exceeds
IE0203818,2025-06,171,1,0,Needs Improvement
IE0203818,2025-07,186,0,0,Exceeds
IE0203818,2025-08,180,1,0,Meets
IE0203818,2025-09,176,0,0,Exceeds
IE0203818,2025-10,165,1,0,Meets
IE0203818,2025-11,177,1,0,Needs Improvement
IE0203818,2025-12,170,2,1,Needs Improvement
IE0203818,2026-01,169,0,1,Meets
IE0203818,2026-02,162,1,0,Exceeds
IE0503819,2025-03,175,2,0,Meets
IE0503819,2025-04,170,2,0,Needs Improvement
IE0503819,2025-05,146,1,0,Meets
IE0503819,2025-06,166,1,0,Exceeds
IE0503819,2025-07,162,0,1,Exceeds
IE0503819,2025-08,177,2,2,Needs Improvement
IE0503819,2025-09,162,0,1,Meets
IE0503819,2025-10,145,0,1,Needs Improvement
IE0503819,2025-11,163,0,0,Meets
IE0503819,2025-12,199,1,1,Meets
IE0503819,2026-01,151,1,0,Meets
IE0503819,2026-02,151,0,0,Exceeds
IE9303820,2025-03,179,0,0,Exceeds
IE9303820,2025-04,183,1,3,Needs Improvement
IE9303820,2025-05,168,1,0,Exceeds
IE9303820,2025-06,167,0,0,Meets
IE9303820,2025-07,156,0,0,Meets
IE9303820,2025-08,138,1,0,Meets
IE9303820,2025-09,167,2,0,Meets
IE9303820,2025-10,179,0,0,Meets
IE9303820,2025-11,178,1,0,Meets
IE9303820,2025-12,166,1,1,Meets
IE9303820,2026-01,167,0,0,Exceeds
IE9303820,2026-02,170,3,0,Meets
IE9403821,2025-03,164,2,1,Needs Improvement
IE9403821,2025-04,191,1,0,Meets
IE9403821,2025-05,150,2,0,Meets
IE9403821,2025-06,161,1,0,Meets
IE9403821,2025-07,164,0,1,Meets
IE9403821,2025-08,163,0,0,Meets
IE9403821,2025-09,171,0,0,Exceeds
IE9403821,2025-10,183,0,0,Exceeds
IE9403821,2025-11,176,1,1,Needs Improvement
IE9403821,2025-12,150,0,2,Needs Improvement
IE9403821,2026-01,164,0,1,Meets
IE9403821,2026-02,183,1,0,Meets
IE1203822,2025-03,144,0,0,Exceeds
IE1203822,2025-04,166,4,0,Needs Improvement
IE1203822,2025-05,170,0,0,Exceeds
IE1203822,2025-06,167,0,0,Meets
IE1203822,2025-07,176,0,0,Exceeds
IE1203822,2025-08,160,0,0,Exceeds
IE1203822,2025-09,181,1,0,Meets
IE1203822,2025-10,182,0,0,Exceeds
IE1203822,2025-11,156,0,0,Meets
IE1203822,2025-12,176,0,0,Meets
IE1203822,2026-01,150,0,1,Meets
IE1203822,2026-02,176,1,1,Meets
IE1303823,2025-03,151,2,1,Meets
IE1303823,2025-04,147,0,0,Meets
IE1303823,2025-05,161,1,0,Exceeds
IE1303823,2025-06,162,1,0,Exceeds
IE1303823,2025-07,162,2,0,Needs Improvement
IE1303823,2025-08,158,0,1,Meets
IE1303823,2025-09,151,1,2,Needs Improvement
IE1303823,2025-10,157,1,0,Exceeds
IE1303823,2025-11,167,1,0,Meets
IE1303823,2025-12,160,0,0,Exceeds
IE1303823,2026-01,157,1,0,Meets
IE1303823,2026-02,166,3,0,Needs Improvement
IE0703824,2025-03,205,0,1,Meets
IE0703824,2025-04,161,1,1,Meets
IE0703824,2025-05,178,0,0,Exceeds
IE0703824,2025-06,173,0,0,Exceeds
IE0703824,2025-07,170,0,0,Meets
IE0703824,2025-08,178,1,1,Meets
IE0703824,2025-09,160,0,0,Exceeds
IE0703824,2025-10,159,0,0,Exceeds
IE0703824,2025-11,154,1,0,Exceeds
IE0703824,2025-12,171,1,0,Meets
IE0703824,2026-01,155,3,0,Exceeds
IE0703824,2026-02,158,1,0,Exceeds
IE2503825,2025-03,167,0,1,Exceeds
IE2503825,2025-04,155,0,0,Meets
IE2503825,2025-05,178,2,0,Meets
IE2503825,2025-06,160,2,0,Meets
IE2503825,2025-07,159,1,0,Exceeds
IE2503825,2025-08,189,3,1,Needs Improvement
IE2503825,2025-09,157,3,0,Meets
IE2503825,2025-10,163,1,1,Meets
IE2503825,2025-11,158,2,1,Needs Improvement
IE2503825,2025-12,163,1,0,Meets
IE2503825,2026-01,174,0,1,Needs Improvement
IE2503825,2026-02,188,1,0,Exceeds
IE0603826,2025-03,178,0,0,Needs Improvement
IE0603826,2025-04,192,2,0,Needs Improvement
IE0603826,2025-05,164,1,0,Meets
IE0603826,2025-06,154,3,0,Needs Improvement
IE0603826,2025-07,166,3,0,Needs Improvement
IE0603826,2025-08,178,1,0,Needs Improvement
IE0603826,2025-09,178,0,0,Exceeds
IE0603826,2025-10,158,0,0,Exceeds
IE0603826,2025-11,197,0,0,Exceeds
IE0603826,2025-12,169,0,0,Exceeds
IE0603826,2026-01,178,0,0,Exceeds
IE0603826,2026-02,173,4,1,Needs Improvement
IE2003827,2025-03,169,1,0,Meets
IE2003827,2025-04,159,0,0,Exceeds
IE2003827,2025-05,179,1,0,Meets
IE2003827,2025-06,149,1,0,Meets
IE2003827,2025-07,183,0,0,Meets
IE2003827,2025-08,162,1,0,Meets
IE2003827,2025-09,158,0,0,Exceeds
IE2003827,2025-10,177,0,0,Exceeds
IE2003827,2025-11,169,0,0,Exceeds
IE2003827,2025-12,164,0,0,Meets
IE2003827,2026-01,166,0,1,Exceeds
IE2003827,2026-02,169,1,0,Exceeds
IE0003828,2025-03,158,0,0,Needs Improvement
IE0003828,2025-04,167,4,1,Needs Improvement
IE0003828,2025-05,169,1,0,Meets
IE0003828,2025-06,166,1,0,Exceeds
IE0003828,2025-07,169,1,0,Meets
IE0003828,2025-08,183,0,0,Meets
IE0003828,2025-09,171,0,1,Meets
IE0003828,2025-10,189,1,0,Meets
IE0003828,2025-11,154,1,0,Exceeds
IE0003828,2025-12,175,1,0,Meets
IE0003828,2026-01,161,1,2,Needs Improvement
IE0003828,2026-02,174,1,1,Meets
IE1303829,2025-03,171,2,0,Meets
IE1303829,2025-04,163,1,1,Meets
IE1303829,2025-05,182,1,0,Meets
IE1303829,2025-06,136,1,2,Needs Improvement
IE1303829,2025-07,162,1,0,Meets
IE1303829,2025-08,172,1,0,Exceeds
IE1303829,2025-09,193,0,0,Meets
IE1303829,2025-10,173,1,0,Meets
IE1303829,2025-11,156,1,0,Meets
IE1303829,2025-12,173,2,0,Needs Improvement
IE1303829,2026-01,172,1,0,Meets
IE1303829,2026-02,172,2,1,Needs Improvement
IE2103830,2025-03,172,1,0,Meets
IE2103830,2025-04,168,2,0,Meets
IE2103830,2025-05,173,0,1,Meets
IE2103830,2025-06,164,0,0,Exceeds
IE2103830,2025-07,179,2,0,Meets
IE2103830,2025-08,160,0,0,Meets
IE2103830,2025-09,164,3,0,Needs Improvement
IE2103830,2025-10,166,0,0,Exceeds
IE2103830,2025-11,165,5,1,Needs Improvement
IE2103830,2025-12,150,0,2,Meets
IE2103830,2026-01,174,1,0,Exceeds
IE2103830,2026-02,160,0,0,Exceeds
IE0903831,2025-03,170,0,0,Exceeds
IE0903831,2025-04,169,0,0,Exceeds
IE0903831,2025-05,149,3,1,Needs Improvement
IE0903831,2025-06,159,1,0,Exceeds
IE0903831,2025-07,153,1,0,Meets
IE0903831,2025-08,163,1,0,Meets
IE0903831,2025-09,164,0,0,Exceeds
IE0903831,2025-10,175,5,0,Needs Improvement
IE0903831,2025-11,152,0,1,Meets
IE0903831,2025-12,159,0,0,Exceeds
IE0903831,2026-01,170,0,2,Meets
IE0903831,2026-02,174,0,0,Exceeds
IE0003832,2025-03,159,0,0,Exceeds
IE0003832,2025-04,151,1,0,Meets
IE0003832,2025-05,189,3,0,Meets
IE0003832,2025-06,148,1,0,Meets
IE0003832,2025-07,159,1,0,Meets
IE0003832,2025-08,174,2,0,Meets
IE0003832,2025-09,169,1,0,Meets
IE0003832,2025-10,184,2,0,Meets
IE0003832,2025-11,171,2,1,Needs Improvement
IE0003832,2025-12,199,0,1,Exceeds
IE0003832,2026-01,146,1,1,Needs Improvement
IE0003832,2026-02,179,0,0,Needs Improvement
IE0203833,2025-03,156,2,0,Meets
IE0203833,2025-04,156,0,0,Meets
IE0203833,2025-05,181,1,0,Meets
IE0203833,2025-06,154,0,0,Meets
IE0203833,2025-07,155,2,1,Meets
IE0203833,2025-08,172,1,0,Meets
IE0203833,2025-09,166,1,1,Meets
IE0203833,2025-10,163,3,0,Needs Improvement
IE0203833,2025-11,188,0,0,Exceeds
IE0203833,2025-12,167,1,1,Needs Improvement
IE0203833,2026-01,159,2,0,Exceeds
IE0203833,2026-02,152,0,0,Exceeds
IE1703834,2025-03,174,2,0,Meets
IE1703834,2025-04,201,0,0,Meets
IE1703834,2025-05,167,2,0,Meets
IE1703834,2025-06,171,0,0,Meets
IE1703834,2025-07,179,1,0,Meets
IE1703834,2025-08,155,0,0,Exceeds
IE1703834,2025-09,161,0,1,Meets
IE1703834,2025-10,180,0,1,Meets
IE1703834,2025-11,157,1,0,Exceeds
IE1703834,2025-12,198,0,0,Meets
IE1703834,2026-01,174,2,0,Needs Improvement
IE1703834,2026-02,185,0,1,Meets
IE9703835,2025-03,148,0,0,Meets
IE9703835,2025-04,169,1,0,Meets
IE9703835,2025-05,172,1,1,Meets
IE9703835,2025-06,180,1,0,Needs Improvement
IE9703835,2025-07,167,1,0,Meets
IE9703835,2025-08,190,1,0,Exceeds
IE9703835,2025-09,165,0,1,Meets
IE9703835,2025-10,153,2,0,Exceeds
IE9703835,2025-11,167,3,0,Needs Improvement
IE9703835,2025-12,168,0,0,Exceeds
IE9703835,2026-01,160,0,0,Needs Improvement
IE9703835,2026-02,167,1,1,Meets
IE0603836,2025-03,170,0,0,Meets
IE0603836,2025-04,167,2,0,Exceeds
IE0603836,2025-05,175,0,0,Meets
IE0603836,2025-06,160,2,2,Needs Improvement
IE0603836,2025-07,131,1,0,Meets
IE0603836,2025-08,165,0,0,Meets
IE0603836,2025-09,180,0,0,Meets
IE0603836,2025-10,163,0,0,Meets
IE0603836,2025-11,164,1,1,Needs Improvement
IE0603836,2025-12,183,4,1,Needs Improvement
IE0603836,2026-01,172,0,0,Exceeds
IE0603836,2026-02,176,1,0,Meets
IE2603837,2025-03,169,2,0,Exceeds
IE2603837,2025-04,190,1,0,Meets
IE2603837,2025-05,159,1,0,Meets
IE2603837,2025-06,176,2,0,Meets
IE2603837,2025-07,149,1,0,Meets
IE2603837,2025-08,173,0,0,Meets
IE2603837,2025-09,162,1,0,Meets
IE2603837,2025-10,165,2,0,Meets
IE2603837,2025-11,156,1,0,Meets
IE2603837,2025-12,163,1,0,Meets
IE2603837,2026-01,176,2,0,Needs Improvement
IE2603837,2026-02,177,0,0,Exceeds
IE1903838,2025-03,164,0,0,Exceeds
IE1903838,2025-04,175,0,2,Meets
IE1903838,2025-05,161,0,0,Meets
IE1903838,2025-06,153,0,1,Meets
IE1903838,2025-07,145,0,0,Needs Improvement
IE1903838,2025-08,172,2,0,Needs Improvement
IE1903838,2025-09,160,0,0,Exceeds
IE1903838,2025-10,157,0,0,Exceeds
IE1903838,2025-11,161,0,0,Meets
IE1903838,2025-12,166,2,0,Meets
IE1903838,2026-01,159,0,0,Exceeds
IE1903838,2026-02,164,0,2,Meets
IE1203839,2025-03,152,1,1,Exceeds
IE1203839,2025-04,178,0,0,Meets
IE1203839,2025-05,177,0,1,Needs Improvement
IE1203839,2025-06,158,1,0,Exceeds
IE1203839,2025-07,171,1,0,Meets
IE1203839,2025-08,157,0,0,Exceeds
IE1203839,2025-09,172,0,1,Meets
IE1203839,2025-10,149,0,0,Exceeds
IE1203839,2025-11,167,1,1,Meets
IE1203839,2025-12,183,1,0,Exceeds
IE1203839,2026-01,178,0,0,Meets
IE1203839,2026-02,164,2,1,Meets
IE2003840,2025-03,167,0,0,Meets
IE2003840,2025-04,164,0,0,Meets
IE2003840,2025-05,185,0,1,Exceeds
IE2003840,2025-06,163,3,0,Needs Improvement
IE2003840,2025-07,156,0,0,Exceeds
IE2003840,2025-08,159,2,1,Needs Improvement
IE2003840,2025-09,180,0,0,Exceeds
IE2003840,2025-10,160,0,0,Meets
IE2003840,2025-11,166,3,0,Meets
IE2003840,2025-12,172,0,0,Exceeds
IE2003840,2026-01,146,0,1,Meets
IE2003840,2026-02,143,2,0,Needs Improvement
IE1003841,2025-03,145,0,0,Meets
IE1003841,2025-04,194,3,0,Meets
IE1003841,2025-05,176,1,0,Meets
IE1003841,2025-06,175,1,0,Meets
IE1003841,2025-07,165,1,0,Exceeds
IE1003841,2025-08,146,1,0,Meets
IE1003841,2025-09,188,0,2,Meets
IE1003841,2025-10,157,0,1,Exceeds
IE1003841,2025-11,173,0,0,Meets
IE1003841,2025-12,175,0,0,Meets
IE1003841,2026-01,142,1,1,Needs Improvement
IE1003841,2026-02,169,1,1,Needs Improvement
IE9503842,2025-03,157,1,0,Meets
IE9503842,2025-04,158,1,0,Meets
IE9503842,2025-05,165,0,0,Exceeds
IE9503842,2025-06,173,0,0,Meets
IE9503842,2025-07,173,1,1,Meets
IE9503842,2025-08,170,2,0,Needs Improvement
IE9503842,2025-09,175,0,0,Exceeds
IE9503842,2025-10,169,0,1,Meets
IE9503842,2025-11,156,2,0,Meets
IE9503842,2025-12,162,2,1,Meets
IE9503842,2026-01,158,1,1,Exceeds
IE9503842,2026-02,178,2,0,Meets
IE1903843,2025-03,150,0,0,Needs Improvement
IE1903843,2025-04,158,1,0,Exceeds
IE1903843,2025-05,184,1,0,Meets
IE1903843,2025-06,158,1,0,Meets
IE1903843,2025-07,185,1,0,Meets
IE1903843,2025-08,165,0,0,Needs Improvement
IE1903843,2025-09,201,2,0,Meets
IE1903843,2025-10,155,1,1,Needs Improvement
IE1903843,2025-11,164,1,0,Meets
IE1903843,2025-12,185,0,0,Exceeds
IE1903843,2026-01,165,2,0,Meets
IE1903843,2026-02,177,0,0,Exceeds
IE1503844,2025-03,160,0,0,Exceeds
IE1503844,2025-04,165,2,0,Meets
IE1503844,2025-05,163,0,0,Exceeds
IE1503844,2025-06,164,2,1,Needs Improvement
IE1503844,2025-07,162,0,0,Meets
IE1503844,2025-08,170,1,0,Needs Improvement
IE1503844,2025-09,175,2,0,Needs Improvement
IE1503844,2025-10,145,2,0,Meets
IE1503844,2025-11,174,0,0,Meets
IE1503844,2025-12,166,0,0,Meets
IE1503844,2026-01,165,0,0,Exceeds
IE1503844,2026-02,175,1,1,Needs Improvement
IE9203845,2025-03,165,0,0,Meets
IE9203845,2025-04,157,0,0,Exceeds
IE9203845,2025-05,161,1,0,Needs Improvement
IE9203845,2025-06,164,0,0,Meets
IE9203845,2025-07,165,0,0,Meets
IE9203845,2025-08,170,0,0,Exceeds
IE9203845,2025-09,167,1,0,Meets
IE9203845,2025-10,184,1,0,Exceeds
IE9203845,2025-11,173,1,1,Exceeds
IE9203845,2025-12,153,0,0,Exceeds
IE9203845,2026-01,153,1,2,Meets
